GeneID	Spleen_rep1	Spleen_rep2	Spleen_rep3	Spleen_rep4	Spleen_rep5	Spleen_rep6
XP_038441837.1	8.30172	12.216	12.8069	7.88644	15.9521	14.9198
XP_038441839.1	0.731111	0.364357	1.50764	1.7399	2.03527	1.12778
XP_038441842.1	1.9192	1.44957	3.69783	3.13768	3.69847	2.05033
XP_038441844.1	4.73834	2.74106	1.95159	6.31914	2.27285	3.87594
XP_038441848.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038441849.1	0.235835	0.259835	0.292947	0.308719	0.272963	0.27256
XP_038441853.1	22.4083	33.5566	28.0072	46.1118	24.9975	18.4224
XP_038441854.1	1.73162	3.99898	1.17118	2.80678	2.55977	1.92087
XP_038441855.1	6.38832	7.19281	2.28916	4.70449	4.42074	3.42241
XP_038441856.1	0.579004	0.523552	1.15805	1.16594	0.850927	1.95022
XP_038441857.1	0.0100538	0.0	0.0461184	0.0460293	0.101029	0.100393
XP_038441858.1	0.0	0.0	0.0	0.0	0.0	0.207247
XP_038441864.1	1.68135	2.08578	1.47895	2.40667	1.44536	1.6549
XP_038441865.1	0.0	0.0440479	0.0710414	0.0	0.0477988	0.0
XP_038441866.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038441867.1	0.0	0.0	0.0	0.0	0.0	0.0202433
XP_038441868.1	0.125498	0.153663	0.776531	0.627489	0.277806	0.460377
XP_038441869.1	0.0	0.0	0.0	0.0245652	0.371407	0.0
XP_038441870.1	52.1937	55.7276	60.9517	124.214	60.3809	93.8694
XP_038441871.1	8.31547	4.59693	3.70471	7.26647	3.45407	9.90929
XP_038441872.1	37.8032	60.9279	40.6338	77.5087	33.6738	82.5006
XP_038441881.1	0.276113	1.82593	0.997308	2.24933	0.906386	0.416005
XP_038441882.1	3.05992	5.82377	7.76097	13.6756	5.11257	2.24674
XP_038441883.1	0.490843	0.907504	2.36183	2.03628	1.10041	0.130438
XP_038441884.1	0.306405	0.0067479	1.00561	2.10269	0.0471719	0.0
XP_038441898.1	5.4399	6.01417	2.76426	8.33379	5.97838	3.88509
XP_038441902.1	10.9851	7.07721	3.17902	8.90043	7.11182	4.24407
XP_038441905.1	0.0645467	0.324446	0.245054	0.701835	0.334375	0.463328
XP_038441906.1	14.9661	13.949	11.5254	16.6167	9.11917	9.33572
XP_038441909.1	0.288822	0.0421951	0.0384379	0.120305	0.0228964	0.0356684
XP_038441910.1	1.2421	1.63278	1.19351	1.46082	0.944518	2.05841
XP_038441911.1	0.428607	1.73794	2.79157	2.52623	0.869616	0.367077
XP_038441917.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038441927.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038441937.1	1.44677	2.20662	1.79796	3.98893	1.93941	1.17043
XP_038441938.1	0.0927611	0.139154	0.191229	0.140474	0.177345	0.151816
XP_038441940.1	0.0	0.198165	0.29017	0.0	0.0	0.0387445
XP_038441942.1	0.38363	0.449299	0.205303	0.485294	0.288585	0.254324
XP_038441943.1	2.75208	2.59331	1.90256	1.77032	2.08461	2.09434
XP_038441949.1	1.17147	0.783749	0.395634	2.45365	0.364246	1.67128
XP_038441953.1	0.1529	0.0392888	0.315393	0.218807	0.25615	0.198223
XP_038441955.1	0.734081	0.0343782	1.03046	1.09887	0.0850842	0.0272944
XP_038441956.1	0.0625557	0.0	0.0	0.0	0.206259	0.0
XP_038441958.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038441963.1	4.81914	5.35282	3.76389	6.85593	2.99528	3.4482
XP_038441965.1	7.3763	5.66663	7.68451	4.76534	4.57463	1.44615
XP_038441967.1	0.402146	1.18793	0.31665	1.55738	1.5212	0.336861
XP_038441968.1	0.117362	0.727455	0.469851	0.874186	0.286508	0.626132
XP_038441977.1	46.9931	47.9155	37.6831	62.2882	31.307	29.9641
XP_038441980.1	7.24557	6.11397	5.45013	8.54206	4.24677	3.68945
XP_038441981.1	0.0	6.08432e-09	0.0315818	0.0	0.0	0.0
XP_038441985.1	0.100648	0.413875	0.142519	0.167633	0.173764	0.235516
XP_038441986.1	0.0	0.0	0.0	0.00793735	0.0	0.0
XP_038441987.1	0.775041	3.36625	1.75638	4.84326	3.42797	3.19745
XP_038441991.1	0.239344	0.24341	0.253429	0.531573	0.23768	0.246961
XP_038441992.1	1.79982	1.32555	3.39882	5.43307	1.39849	1.30337
XP_038442003.1	0.355162	0.0	0.156269	0.236543	0.547962	0.145034
XP_038442006.1	0.0	6.18466e-07	3.05536e-06	0.0	0.0	0.0
XP_038442014.1	1.46928	3.22303	3.56573	1.22411	1.94568	1.20289
XP_038442016.1	2.81428	3.85039	4.03541	8.02355	3.65434	2.52108
XP_038442017.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442025.1	0.0894904	0.200319	0.221006	0.240639	0.121744	0.0850609
XP_038442027.1	15.3415	9.9709	25.0479	7.06353	8.55717	9.77358
XP_038442032.1	0.000120769	1.32447e-09	5.02725e-11	0.883442	7.45412e-07	0.0794369
XP_038442037.1	10.2703	13.7587	12.0856	15.9747	9.17597	7.37656
XP_038442041.1	227.04	168.567	274.784	420.722	242.03	137.528
XP_038442042.1	0.308136	0.216616	0.166396	0.158586	0.0203691	0.147593
XP_038442044.1	47.1999	36.9121	61.1225	55.1085	34.3303	12.946
XP_038442045.1	0.0	0.0	0.0	0.0	0.0	0.0426275
XP_038442049.1	18.9668	22.9097	19.0291	33.5547	16.5529	17.7879
XP_038442052.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442082.1	1.52303	3.51971	3.331	5.18631	2.60973	2.12134
XP_038442086.1	0.0320128	0.0509055	0.0609234	0.0832709	0.0417387	0.0424848
XP_038442089.1	0.669833	1.87295	0.527323	3.00795	2.17116	1.62147
XP_038442092.1	3.95651	3.88409	3.12656	5.84362	2.44808	2.28987
XP_038442094.1	10.717	8.10351	5.40925	8.56706	7.38866	4.27909
XP_038442095.1	2.28292e-05	8.09717e-08	4.26202e-10	9.11578e-09	1.05254e-07	1.50481e-08
XP_038442097.1	7.75572	8.2895	9.15843	10.7547	5.59713	4.76478
XP_038442098.1	0.0234808	0.604407	0.763142	1.63224	0.77032	0.000471272
XP_038442101.1	12.5194	16.1838	15.6797	23.7919	12.8036	12.9828
XP_038442102.1	0.66816	0.190786	1.03734	0.478339	0.394357	0.103228
XP_038442103.1	0.395027	0.489825	0.184254	1.95108	0.0887382	0.134479
XP_038442104.1	0.0	0.0	0.0	0.0	9.73546e-06	0.0
XP_038442110.1	13.3569	10.7985	8.40497	14.846	7.53676	9.42057
XP_038442114.1	9.52844e-07	0.0	0.339995	0.493501	0.469081	0.0
XP_038442116.1	6.08022	5.02543	4.98751	10.568	4.56591	7.13205
XP_038442118.1	0.0	0.0	0.0	0.0207922	0.0582791	0.0512488
XP_038442120.1	2.58188	1.36215	0.251086	0.966187	0.699542	2.70424
XP_038442124.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442133.1	5.11086	3.63555	3.72964	7.00571	2.17278	0.990971
XP_038442136.1	39.0343	35.4651	24.8107	39.0487	26.4054	32.7097
XP_038442137.1	0.0	0.0	0.0	0.0	0.0343325	0.0120561
XP_038442139.1	0.0865779	1.53837	0.997256	2.54677	1.00319	1.47276
XP_038442141.1	9.01921	13.8327	10.8186	16.9895	9.91812	8.64955
XP_038442142.1	33.5158	32.4999	56.262	58.4976	27.8756	27.297
XP_038442144.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442145.1	74.148	61.6114	62.999	74.9926	55.1628	51.3384
XP_038442146.1	0.0	0.0	0.0	0.0	0.0880373	0.0
XP_038442149.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442155.1	0.0481	0.0430826	0.142348	0.145779	0.05951	0.0224251
XP_038442156.1	6.09497e-11	0.858026	0.0628051	8.99425e-05	0.209245	0.0438045
XP_038442164.1	0.1199	0.0	0.0746032	0.0454366	0.0224143	0.015244
XP_038442165.1	4.34962	4.06587	2.60686	2.48828	2.30577	2.57606
XP_038442166.1	0.119677	0.0552203	0.017605	0.0320477	0.0292307	0.0255983
XP_038442167.1	0.51782	0.578599	0.918807	1.07415	0.813999	0.355957
XP_038442169.1	6.01124	5.49105	4.38539	8.44233	4.53364	3.48115
XP_038442172.1	0.259647	0.339346	0.481347	0.43981	0.243006	1.49774e-10
XP_038442182.1	7.67041	9.26895	8.69607	10.1533	7.52195	6.25765
XP_038442183.1	25.5838	22.2712	17.6209	35.8972	16.8288	9.9722
XP_038442184.1	5.31759	4.87751	4.27134	6.48057	3.1737	1.41151
XP_038442185.1	0.144465	0.30169	0.615387	1.05016	0.567304	0.457716
XP_038442186.1	0.723797	0.92097	1.66249	3.25703	1.72548	2.44919
XP_038442187.1	0.0302325	0.0804667	0.183858	0.358527	0.109964	0.178937
XP_038442188.1	0.24615	0.274365	0.0417997	0.692836	0.707859	0.13694
XP_038442189.1	0.0471377	0.0	0.0867069	0.134773	0.0262896	0.0316631
XP_038442190.1	18.407	22.7507	25.3415	40.9448	26.9327	26.9128
XP_038442191.1	8.73418	11.8755	12.8565	18.8667	8.48472	7.2037
XP_038442193.1	0.0307773	0.0	0.531781	0.689656	0.0934316	0.0864358
XP_038442203.1	2.77398	1.0039e-06	3.43376e-05	4.33608e-06	3.15554	0.576847
XP_038442204.1	0.407004	0.507964	0.60895	2.39722	0.745579	0.415154
XP_038442205.1	11.9722	10.6856	10.2073	16.0992	8.33792	8.62544
XP_038442208.1	66.8243	59.1426	55.7928	74.2432	46.908	37.8935
XP_038442209.1	0.0875346	0.0	0.0	0.0	0.0	0.0
XP_038442212.1	4.10342e-08	0.0	0.0	0.0	0.0321697	6.20248e-10
XP_038442215.1	1.57134	1.2895	2.44893	3.22681	1.47732	4.02438
XP_038442216.1	11.0818	9.99896	8.22272	3.79866	8.20828	6.93006
XP_038442219.1	114.808	103.284	91.9017	148.044	89.9703	82.9874
XP_038442220.1	8.07139	0.143459	4.56751	10.8158	6.51233	4.84015
XP_038442224.1	11.1625	15.3794	10.6448	19.4444	10.3701	11.6463
XP_038442225.1	8.70002	15.0352	14.8897	23.3082	6.42099	8.39011
XP_038442228.1	5.40743	4.5747	5.34313	5.57975	2.81904	1.82731
XP_038442232.1	4.37287	5.11951	3.94208	5.12405	3.71808	2.29666
XP_038442233.1	0.0	0.0	0.0607857	0.0	0.111391	0.0685257
XP_038442240.1	10.5782	14.8576	18.985	21.5503	12.5741	12.251
XP_038442244.1	71.1253	47.5307	49.6988	68.4943	40.1746	32.3211
XP_038442245.1	78.517	71.6696	51.2993	93.9903	50.8191	48.468
XP_038442246.1	29.3626	19.6278	16.7758	16.2633	18.5687	15.2509
XP_038442247.1	19.9478	23.4403	30.4581	33.837	23.6244	15.6319
XP_038442248.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442254.1	34.5885	29.9232	32.9955	47.8983	21.8155	9.07053
XP_038442255.1	7.77759	15.2735	11.997	21.7331	8.40211	6.34782
XP_038442258.1	72.8729	73.1571	103.067	103.893	60.8544	39.1904
XP_038442260.1	0.0	0.951135	0.316594	1.21252	4.76392e-06	0.323779
XP_038442268.1	1.59776	1.96111	1.09884	0.00207502	0.830702	0.664532
XP_038442272.1	1.31344	1.58868	1.50404	2.69292	1.46086	1.91288
XP_038442275.1	0.0	2.01096e-08	0.0387905	9.95589e-07	6.27553e-08	2.2204e-09
XP_038442279.1	22.7636	19.3935	17.0265	30.0366	13.8155	12.112
XP_038442281.1	18.6233	33.8804	31.7986	11.4479	19.295	26.4536
XP_038442284.1	56.2877	77.971	60.3104	47.786	50.6136	77.6348
XP_038442286.1	0.142161	0.0687987	0.0994932	0.172421	0.0747676	0.39526
XP_038442287.1	0.0	0.0	0.0	0.0	0.115488	0.0
XP_038442298.1	1.11987	1.26371	0.668281	1.55779	0.488529	0.714486
XP_038442301.1	0.335405	0.250505	1.22844	0.713556	0.0861116	0.141701
XP_038442303.1	0.0493999	0.266981	0.0169012	0.184094	0.117468	0.33008
XP_038442305.1	5.17404	6.31594	5.32449	7.44058	4.30912	3.7875
XP_038442306.1	3.03603	3.42448	2.94313	6.04677	2.7843	3.22021
XP_038442307.1	822.847	700.114	579.707	965.665	529.379	540.502
XP_038442308.1	0.884973	0.737531	0.427243	1.14649	0.80525	3.59987
XP_038442310.1	1.46357	3.96872	3.42772	7.39985	1.78069	4.56375
XP_038442311.1	0.0845182	0.167981	0.0145072	0.152868	0.0	0.0455985
XP_038442314.1	0.0	0.0	0.0	0.0	0.0	0.00252884
XP_038442315.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442316.1	0.29896	1.57748	0.410371	0.415446	1.26185	0.638135
XP_038442319.1	5.35381	11.7601	8.69011	7.96032	13.1392	7.83615
XP_038442321.1	0.259018	1.49955e-06	8.95042	6.83122	0.837525	0.130496
XP_038442327.1	117.455	139.428	182.681	208.281	143.087	83.4312
XP_038442328.1	0.0	0.0605803	0.0	0.0	0.0	0.011372
XP_038442329.1	1.3403	4.01771	2.03706	0.395811	1.46069	1.96499
XP_038442330.1	27.1512	57.3278	51.2213	59.4166	31.88	30.4983
XP_038442333.1	0.634878	3.83073	3.23432	6.52626	2.99953	2.66064
XP_038442336.1	1.62347	7.42187	7.05862	7.24364	5.06988	8.23541
XP_038442338.1	1.92395e-07	1.25748	0.0	0.0	6.54472e-06	0.459564
XP_038442344.1	0.0	0.0388957	0.0173434	0.0216618	0.0211325	0.0254381
XP_038442345.1	0.0248253	0.0510624	0.0378624	0.0379173	0.0	0.0381606
XP_038442346.1	0.676333	0.571841	0.699685	0.615902	0.563674	0.24503
XP_038442355.1	0.0345998	0.0501289	0.0318042	0.0715052	0.0430535	0.0173489
XP_038442356.1	14.3199	14.5344	14.8874	23.1306	13.7996	11.4835
XP_038442357.1	10.413	10.2171	9.97462	23.4547	15.3917	9.34786
XP_038442359.1	0.0	0.0	0.0	0.143628	0.139257	0.0
XP_038442361.1	0.0356674	0.0	0.0535482	0.754751	0.0631293	0.0
XP_038442363.1	0.00377721	0.00195742	0.0340826	0.00650077	0.0147652	0.00725905
XP_038442364.1	0.257122	0.315715	0.241799	0.708848	0.225293	0.107266
XP_038442365.1	30.0131	25.4633	18.016	11.6856	14.0493	17.5057
XP_038442367.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442368.1	0.467464	0.562261	0.248221	0.719513	0.562005	0.401583
XP_038442369.1	0.827846	0.64941	0.494353	0.0876834	1.3683	0.287088
XP_038442370.1	0.0	0.0	0.0	0.0	0.0246965	0.0
XP_038442371.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442373.1	0.0	0.0	0.0	0.0	0.0	0.00883992
XP_038442374.1	0.0500861	0.0	0.0	0.0	0.0147322	0.00982131
XP_038442375.1	0.0	0.0	0.010644	0.0	0.0	0.0
XP_038442376.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442377.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442378.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442380.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442381.1	0.0525077	0.0710346	0.171602	0.0361741	0.149092	0.0484873
XP_038442382.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442383.1	0.0448724	0.0388407	0.129546	0.0868499	0.0577541	0.0717573
XP_038442384.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442385.1	0.0155357	0.094228	0.0212857	0.152532	0.140009	0.0687102
XP_038442386.1	0.0468462	0.0209585	0.0255585	0.0390355	0.0	0.0
XP_038442388.1	0.0086805	0.0714054	0.0715327	0.0397674	0.0193994	0.0366892
XP_038442391.1	0.152667	0.0	0.325561	0.0	0.0	0.271463
XP_038442393.1	0.0	0.0	0.12616	0.0	0.132477	0.0
XP_038442395.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442396.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442397.1	0.0	0.0	0.0	0.0	0.429716	0.0
XP_038442398.1	0.0	0.0	0.0	0.0	0.0299726	0.0
XP_038442399.1	0.0	0.0	0.0	0.112686	0.0	0.0
XP_038442400.1	0.0	0.0	0.0	0.0	0.193816	0.0
XP_038442401.1	0.0	0.0	0.0	0.0	0.157785	0.0
XP_038442402.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442404.1	0.037433	0.130376	0.034206	0.244162	0.383499	0.0136685
XP_038442405.1	0.0	0.0	0.0214355	0.0	0.0	0.0
XP_038442406.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442408.1	0.283244	0.37962	0.500292	0.649788	0.327034	0.245732
XP_038442409.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442410.1	0.0	0.0	0.0370704	0.0	0.0112778	0.00775867
XP_038442411.1	0.579032	0.359872	0.462155	0.836137	0.316479	0.114339
XP_038442412.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442413.1	0.38841	0.179637	0.0979451	0.222318	0.227724	0.234975
XP_038442414.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442415.1	0.127942	0.425448	0.21047	0.418845	0.62028	0.071843
XP_038442417.1	0.0	0.0	0.0	0.438461	2.4873	0.0
XP_038442418.1	0.552147	0.426705	0.258397	0.787416	1.34834	0.0918938
XP_038442419.1	0.0860786	0.0	0.031983	0.532732	0.417127	0.0131856
XP_038442421.1	26.7746	7.22933	14.3513	26.5816	9.98792	3.76917
XP_038442422.1	1.59713	2.69913	2.91833	3.32022	1.43816	0.977825
XP_038442423.1	0.0	0.0	0.0	0.0	0.760733	0.0
XP_038442424.1	0.0	0.0	0.0	0.0	2.87299e-08	0.0
XP_038442425.1	0.977638	0.728024	0.678832	1.17775	2.24168	1.24362
XP_038442426.1	0.017465	0.0343743	0.016492	3.17023	0.0399197	0.0531109
XP_038442427.1	0.0	0.0784256	0.0	0.090771	0.0	0.0
XP_038442428.1	0.00142673	0.00198661	0.00144769	0.00153199	0.00150474	0.000488791
XP_038442431.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442433.1	0.444961	0.385652	0.348959	0.624765	0.456762	0.472117
XP_038442434.1	9.94389	8.62075	4.36313	1.09604	6.83635	6.42894
XP_038442435.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442436.1	0.0209134	0.0422392	0.0165556	0.0482767	0.09642	0.0182283
XP_038442437.1	0.00638916	0.0	0.0	0.0146309	0.0	0.0245643
XP_038442438.1	14.5803	16.0025	19.2086	27.6745	15.7767	11.8733
XP_038442439.1	0.19653	0.134852	0.32292	0.315436	0.190556	0.115872
XP_038442440.1	0.0	0.0	0.0	0.0	0.0055733	0.0
XP_038442441.1	1.09738	1.08477	1.22846	2.15098	0.915994	0.713987
XP_038442442.1	0.000125577	0.0	4.1518e-05	0.000393032	0.00134587	3.09746e-05
XP_038442443.1	0.0314249	0.0	0.0101597	0.0796563	0.236961	0.0123361
XP_038442444.1	4.5275	4.1399	3.99836	5.97689	3.34858	2.90032
XP_038442445.1	0.0	0.293338	0.162316	0.329068	0.476989	0.11112
XP_038442447.1	0.48362	0.445547	0.292185	1.23774	1.60005	0.0454196
XP_038442448.1	0.0435109	0.0487555	0.0445546	0.124084	0.135113	0.03051
XP_038442449.1	0.165171	0.172762	0.0	0.876925	0.676283	0.11062
XP_038442452.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442453.1	0.0	0.0	0.0195073	0.0	0.0159207	0.00547256
XP_038442455.1	0.062904	0.0184857	0.0413708	0.165926	0.0201956	0.0103719
XP_038442456.1	0.0	0.0	0.0	0.0	0.0886939	0.0
XP_038442457.1	0.0966862	0.198947	0.142752	0.102277	0.124748	0.0514608
XP_038442458.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442460.1	0.0	0.108892	0.0	0.122015	0.118578	0.0
XP_038442461.1	0.0279339	0.0	0.0525949	0.0634014	0.308707	0.0213306
XP_038442463.1	3509.1	1989.38	176.64	265.225	1664.72	1442.21
XP_038442464.1	0.0299813	0.164318	0.146685	0.137267	0.0892704	0.199591
XP_038442465.1	1.01809	0.744371	0.552518	1.94897	0.517631	0.825103
XP_038442468.1	0.291759	0.326381	0.159019	1.21654	0.969212	0.248231
XP_038442469.1	0.670772	0.891231	1.16407	2.01115	0.682398	0.303586
XP_038442470.1	0.139835	0.48745	0.206249	0.87811	0.50493	0.101515
XP_038442471.1	10.9785	19.3317	20.0006	26.3518	13.5593	8.16347
XP_038442474.1	1.98677	1.85844	0.707622	1.51064	0.912226	0.423771
XP_038442476.1	0.632754	0.425032	0.631208	1.31127	0.903311	0.871986
XP_038442479.1	0.0	0.63716	0.564169	0.667698	0.133784	0.0092272
XP_038442480.1	0.0811575	0.119055	0.863479	0.609988	0.129337	0.146865
XP_038442481.1	0.0	0.0	0.0	0.0186826	0.209628	0.0
XP_038442482.1	0.0	0.0	0.0	0.0	0.136435	0.0
XP_038442484.1	0.457656	0.391746	1.02316	2.78076	3.12844	0.0718257
XP_038442486.1	0.0	0.0	0.0134232	0.0	0.0	0.0
XP_038442489.1	0.0731059	0.149238	0.183018	0.0	0.0810415	0.0186283
XP_038442490.1	23.5457	23.7465	22.6001	29.7244	18.8919	17.994
XP_038442493.1	46.5664	38.6744	43.9233	46.9328	25.6863	28.8371
XP_038442494.1	0.0186955	0.0768552	0.0685578	0.0857389	0.0627129	0.0502505
XP_038442495.1	0.0288886	0.0791779	0.0353163	0.0881914	0.0215087	0.0776761
XP_038442497.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442498.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442499.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442502.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442503.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442504.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442506.1	0.0	0.0503526	0.0454188	0.640839	0.230581	0.102048
XP_038442507.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442508.1	24.4856	11.7294	30.0869	27.6203	19.1702	13.917
XP_038442509.1	1.06309	1.48216	0.829525	1.12132	1.60979	1.11883
XP_038442510.1	0.0703745	0.0504347	0.0434841	0.540171	0.202941	0.0089724
XP_038442511.1	0.0206033	0.0182065	0.0	0.0135202	0.0032997	0.00453251
XP_038442513.1	0.384477	0.147257	0.378581	0.357193	0.591121	0.0301164
XP_038442514.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442518.1	0.00397806	0.0327938	0.0	0.0182644	0.0178283	0.0413356
XP_038442519.1	2.15463	2.69629	2.38112	4.20447	1.17174	1.13381
XP_038442520.1	0.0	0.0	2.64478e-05	3.8748e-05	0.0	0.0
XP_038442522.1	0.0	0.0	0.0	0.0	0.0	0.00168715
XP_038442524.1	7.88114	8.27717	11.6035	11.409	5.85816	4.36348
XP_038442525.1	6.54155	5.35996	4.26997	3.97126	4.28382	2.80241
XP_038442526.1	0.944121	0.376335	0.495132	0.261954	0.280717	0.30819
XP_038442527.1	0.0026446	0.0	0.0	0.0	0.0	0.00101823
XP_038442528.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442529.1	0.613789	0.673037	0.524209	1.39487	0.443108	0.434103
XP_038442530.1	0.0309564	0.349053	0.443665	0.353427	0.258432	0.154277
XP_038442531.1	0.0762554	0.0521767	0.210682	0.174345	0.297547	0.0487676
XP_038442532.1	0.0513829	0.0600479	0.0563934	0.155626	0.191636	0.010572
XP_038442533.1	0.397908	0.397862	0.414097	0.569926	0.183533	0.445839
XP_038442534.1	0.0	1.31204e-09	0.0	0.0	0.0	0.0
XP_038442537.1	32.052	17.6856	18.2112	28.8646	18.9735	21.9254
XP_038442538.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442541.1	0.0611368	0.083372	0.0	0.0928544	0.0904832	0.148193
XP_038442542.1	0.0	0.0	0.014842	0.0	0.0	0.0
XP_038442543.1	0.0	0.0164796	0.0952645	0.0	0.0	0.0
XP_038442544.1	0.0	0.0943693	0.0	0.105251	0.0512453	0.0264967
XP_038442545.1	0.0369317	0.0303978	0.0202517	0.0338589	0.0165194	0.0141968
XP_038442546.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442547.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442548.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442549.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442551.1	0.0	0.0167278	0.00744012	0.0	0.00914945	0.0094152
XP_038442552.1	0.0	0.0	0.0	0.263242	1.28148	0.0332167
XP_038442553.1	0.0	0.0	0.0	0.0862796	0.0416347	0.0
XP_038442554.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442555.1	0.0	0.0	0.0356534	0.0	0.656777	0.0142187
XP_038442556.1	0.14948	0.076501	0.329794	0.55382	0.249125	0.0643984
XP_038442557.1	0.0113152	0.0	0.0	0.0	0.0	0.0
XP_038442558.1	0.0	0.0	0.00971026	0.0	0.0	0.0
XP_038442560.1	0.0	0.0	0.00971026	0.0	0.0	0.0
XP_038442561.1	0.0113152	0.0	0.0	0.0	0.0	0.0
XP_038442562.1	0.0	1.30895e-07	0.0	0.0	0.0	0.0
XP_038442573.1	0.0	0.0	0.0	0.047383	0.0	0.00397498
XP_038442574.1	0.00875111	0.0	0.0160271	0.0	0.0	0.0100873
XP_038442575.1	0.0	0.0	0.0	0.0	0.125426	0.0
XP_038442576.1	0.0113152	0.0	0.0	0.0	0.0	0.0
XP_038442577.1	0.0	0.0	0.0	0.0211719	0.0	0.0
XP_038442578.1	0.0	0.106044	0.0	0.0	0.0431943	0.0
XP_038442579.1	65.9527	59.3137	58.8574	57.4126	39.0268	46.5497
XP_038442580.1	0.677475	1.01021	0.847351	0.916435	0.780689	0.517552
XP_038442581.1	0.0	0.0	0.0	0.0	0.0001208	0.0
XP_038442584.1	1.61593	6.619	1.51104	3.47635	0.0	0.827137
XP_038442590.1	18.1773	17.3597	14.7842	22.1945	15.9277	19.4556
XP_038442592.1	40.6745	4.24115	31.6862	0.0	2.77286	3.47846
XP_038442593.1	75.8715	49.6998	32.7415	59.385	41.6773	34.2608
XP_038442594.1	0.183982	0.0	0.0	0.0	0.0676556	0.023394
XP_038442595.1	0.0	9.26336e-10	0.0	0.0	0.48966	0.195555
XP_038442596.1	0.0	0.0	0.0	0.0679463	0.0317117	0.0
XP_038442597.1	0.0	0.0	0.0	0.0	0.0	0.0851684
XP_038442611.1	3.82027	4.1681	3.48481	6.24907	2.77712	1.36279
XP_038442614.1	0.0308401	0.115902	0.279638	0.218049	0.398273	0.0419057
XP_038442615.1	6.6727	7.58784	7.27437	2.04692	4.7533	5.26175
XP_038442616.1	3.42184	3.18092	4.72977	4.06326	3.25912	3.74523
XP_038442617.1	1.96272	1.64973	2.29519	0.727988	1.56743	0.580842
XP_038442618.1	0.00936606	0.0385103	0.0429212	0.0862591	0.0951614	0.0323817
XP_038442619.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038442620.1	0.187226	0.227952	0.107241	0.0	0.205742	0.185297
XP_038442621.1	0.155129	0.398003	0.059546	0.325086	0.100873	0.0644814
XP_038442622.1	8.49811	8.55786	5.12853	12.5345	6.01942	5.61533
XP_038442629.1	0.39409	1.20383	0.373321	1.13226	0.456824	1.08091
XP_038442630.1	10.2978	11.9925	7.67534	13.5105	8.61519	10.7217
XP_038442631.1	2.09758	2.87242	4.45053	3.68071	2.71783	2.53996
XP_038442633.1	1.88828e-10	2.31002	1.63636	3.72276e-06	1.06548e-05	1.27236e-08
XP_038442636.1	0.0	0.0	0.0	0.0	0.101174	0.0286961
XP_038442641.1	594.958	574.856	527.681	590.923	383.45	367.877
XP_038442642.1	5.86195	5.29085	4.33538	6.30697	3.84908	4.94993
