GeneID	Muscle_rep1	Muscle_rep2	Muscle_rep3	Muscle_rep4	Muscle_rep5	Muscle_rep6
XP_005592152.3	0.133661	0.119885	0.189953	0.0	0.433262	0.124971
XP_005592156.3	0.982894	0.82881	0.78064	0.849735	0.582693	1.16854
XP_005592158.2	0.0	0.0425279	0.0142777	0.0	5.66658e-08	0.0
XP_005592182.1	0.0226931	0.00644745	0.00824149	0.0275038	0.0863161	0.0124716
XP_005592195.1	7.69346	8.09435	4.95472	10.3221	7.88349	11.0723
XP_005592198.3	0.120148	0.0791976	0.0599714	0.211428	0.405202	0.112859
XP_005592203.1	1.85588	2.83327	1.71001	2.88323	2.16798	2.60064
XP_005592214.1	3.37912	4.3877	3.87518	5.7017	5.31279	8.07573
XP_005592215.3	0.909606	0.72811	0.807854	0.710902	0.59205	1.07227
XP_005592231.1	0.0	0.552087	0.0	0.0	0.0	0.0
XP_005592232.1	2.53051	1.95318	1.57779	1.43838	2.61604	2.44954
XP_005592243.1	37.2977	75.3401	42.4176	11.5289	71.2971	80.2189
XP_005592251.1	7.40763	7.59127	5.0899	5.23209	7.12685	6.77135
XP_005592254.1	5.22124	4.63678	4.98946	6.69589	8.91437	2.74067
XP_005592256.2	1.94966	1.43437	1.08444	0.793943	0.828764	0.977071
XP_005592267.3	0.128178	0.0122754	0.00602967	0.137698	0.160338	0.0
XP_005592272.1	0.231308	0.229607	0.165822	0.0787826	0.342672	0.283716
XP_005592276.1	17.6608	16.65	18.0247	18.7536	15.5953	19.9972
XP_005592278.2	0.0	0.0477793	0.119414	0.0	0.0	0.0
XP_005592280.1	13.153	15.2343	14.2025	12.252	14.4309	14.5149
XP_005592301.2	0.0	0.246266	0.114468	0.0	0.0636888	0.357588
XP_005592311.2	0.450092	2.13501e-09	0.0	0.0	0.851901	7.23321e-10
XP_005592315.1	31.1274	19.6588	11.0825	21.0934	26.306	163.09
XP_005592317.3	11.546	7.344	9.94782	10.0936	10.3866	14.5147
XP_005592321.1	31.1789	28.5178	28.6618	26.6106	27.535	25.3563
XP_005592324.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592330.2	22.5052	21.4077	24.1172	23.6334	21.9961	20.9723
XP_005592334.3	0.000142394	1.55741	1.72885	2.34438	0.000105096	0.000184865
XP_005592340.1	2.55082	2.10788	2.26971	2.82293	2.49618	3.43316
XP_005592341.3	0.0	0.0	0.0106899	0.0	0.0	0.00304953
XP_005592346.1	9.0797	8.93527	8.19453	10.8434	9.35934	12.3605
XP_005592350.2	34.4199	27.4997	32.487	28.5767	30.2865	27.1646
XP_005592360.1	8.63424	5.81122	7.43141	7.80707	7.75305	6.18294
XP_005592370.2	0.0	0.328561	0.573924	0.477335	0.390957	0.0
XP_005592373.1	0.0	0.0	0.0160425	0.0	0.0	0.0
XP_005592394.1	0.182794	0.207265	0.180182	0.19864	0.152751	0.20632
XP_005592398.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592402.3	11.5795	10.0741	12.1283	10.4678	12.608	9.62924
XP_005592403.3	7.78867e-09	0.233551	1.22853e-08	2.50068e-08	1.37829e-08	4.56285e-08
XP_005592414.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592416.3	0.011685	0.344264	0.0160404	0.0942397	0.0362896	0.0649081
XP_005592419.3	11.166	13.9734	10.9484	11.4029	10.3225	11.4195
XP_005592433.1	92.4253	87.4464	105.967	105.207	89.2793	73.3338
XP_005592438.2	0.76321	1.45624	0.997274	0.0	0.0	0.839002
XP_005592439.1	11.5543	11.8119	10.6442	10.5014	10.8289	12.0138
XP_005592447.3	14.6874	9.95628	10.2877	15.7399	17.3824	21.1648
XP_005592454.1	91.4706	85.7281	113.628	124.074	110.495	94.6351
XP_005592465.3	5.03779	5.69187	2.46958	3.91925	6.8989	6.53591
XP_005592466.2	9.37154	4.17081	0.804542	2.90497	5.85713	7.74118
XP_005592476.1	0.0	0.275174	0.767883	1.01724	0.0	0.258047
XP_005592484.1	0.0	0.150843	0.84249	0.537281	0.388757	0.0
XP_005592497.1	4.18137	3.43857	3.6319	4.44795	2.81831	3.39867
XP_005592499.2	0.0	0.217957	0.0265441	0.0	0.0	0.0403472
XP_005592506.1	0.0	0.00889572	0.00829271	0.0222476	0.00907712	0.0370264
XP_005592511.2	0.0	0.362603	0.011997	3.33308e-06	0.0	0.00248613
XP_005592528.3	0.0103741	0.0779052	0.015657	0.0221406	0.0194255	0.0374861
XP_005592534.1	0.167887	1.10342	0.0	1.35281	0.998832	0.694559
XP_005592536.3	0.0	0.642822	0.576645	0.364082	0.0	1.32543
XP_005592545.3	15.2478	12.4654	15.0611	14.4928	14.8784	17.7609
XP_005592551.1	1.20195	1.3205	1.20047	1.53424	1.73819	0.0748335
XP_005592554.1	14.6802	17.4238	14.8841	17.8739	16.7255	15.8092
XP_005592555.1	17.6994	17.233	15.7686	16.4115	20.8461	18.6686
XP_005592559.3	1.99801	1.4151	3.83401	3.93229	3.7294	2.33569
XP_005592577.1	18.1366	12.4464	9.5901	10.7598	14.1403	11.2364
XP_005592592.1	45.9211	49.2677	53.8246	43.2331	52.2047	35.972
XP_005592596.1	2.89693e-06	0.00678309	1.8142	2.13835	2.29094	3.42098
XP_005592597.3	3.74605	4.10127	3.50081	4.26987	4.25904	3.5964
XP_005592605.3	0.28954	0.10843	0.825044	1.81773	0.577511	1.75461
XP_005592611.1	0.799746	0.720083	0.793336	0.783491	0.0	0.0
XP_005592612.1	11.4361	14.6436	14.7829	14.7976	16.8622	17.9546
XP_005592613.3	35.3571	50.6066	28.8482	38.3837	53.5436	60.4647
XP_005592614.3	1.61844	1.70456	0.934597	1.40776	0.97099	2.00975
XP_005592632.3	0.318512	0.516035	0.000188343	0.0	0.049504	0.0
XP_005592633.4	0.336314	0.334634	0.176276	0.388402	0.321772	0.608546
XP_005592646.1	11.3831	16.5016	14.261	16.065	15.0972	17.2891
XP_005592649.1	37.4738	32.4065	31.8138	36.9874	38.3608	28.5865
XP_005592652.3	0.0	0.0144734	0.00498812	0.0145395	0.0395639	0.0225525
XP_005592657.3	0.0	0.00275957	0.0	0.0	0.0	0.0
XP_005592659.3	1.39454	1.26839	0.625028	0.7299	1.20411	2.04062
XP_005592665.1	0.7637	0.258586	0.0791169	0.210207	2.8687	0.205305
XP_005592666.3	0.970785	1.07278	0.521753	1.06547	1.07939	2.30095
XP_005592670.2	0.0	0.0	0.0059554	0.0	0.0285064	0.0
XP_005592673.3	2.50008	0.848989	1.2785	0.863588	0.915751	1.18686
XP_005592684.1	0.702049	0.773126	0.541588	0.55074	0.474636	0.760728
XP_005592689.3	0.312777	0.233866	0.263624	0.295993	0.378862	0.72036
XP_005592690.1	1.27318	1.65612	0.561181	1.09863	0.977437	1.18179
XP_005592695.1	0.0	0.374005	0.181294	0.0	0.471184	0.182699
XP_005592698.1	2.30773e-08	0.0515187	0.0	1.72666e-07	2.65296e-07	7.41481e-08
XP_005592706.3	0.0	0.108874	0.101885	0.554948	0.0	0.0
XP_005592709.1	57.165	62.9142	56.2949	57.2711	56.0746	68.5546
XP_005592710.2	29.49	28.9426	29.5047	27.9694	32.1493	52.6517
XP_005592718.1	13.2647	14.3147	14.5158	14.7819	16.613	17.9211
XP_005592719.1	2.16354	1.50102	0.884354	1.32818	1.24649	2.21893
XP_005592722.3	3.14912	2.80615	1.4809	3.11374	2.3685	3.49713
XP_005592730.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592732.3	1.95747	1.71828	1.54486	2.6041	1.55873	2.33185
XP_005592736.1	0.927167	1.52574	0.801716	1.08025	1.23949	2.64366
XP_005592738.2	27.4908	27.2966	24.6529	25.3922	26.1119	30.4309
XP_005592740.1	6.81066	11.7747	10.2408	5.78217	8.86992	10.5066
XP_005592743.1	2.79822	1.20094	2.41717	0.542336	2.09196	1.32782
XP_005592747.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592760.2	0.15931	0.220733	0.190318	0.418895	0.203716	0.445209
XP_005592763.3	29.2262	41.0592	16.3416	12.1672	18.6223	10.8295
XP_005592765.2	25.2188	24.1069	29.1208	28.1306	31.6167	27.6581
XP_005592767.3	0.0838833	0.364344	0.164913	0.433434	0.157486	0.809045
XP_005592789.3	23.542	18.3351	26.0359	25.2634	28.6623	17.7339
XP_005592793.1	0.123845	0.0649219	0.0935091	0.169964	0.11828	0.0222911
XP_005592795.3	0.409163	0.209693	0.163094	0.22228	0.751738	0.364039
XP_005592800.2	2.92666	5.49602	5.17597	1.36958	1.91222	5.86328
XP_005592821.2	0.131561	0.272261	0.0457392	0.0897463	0.0	0.390033
XP_005592825.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592827.2	7.70398	8.68073	7.18287	8.40493	9.01087	10.8297
XP_005592830.3	4.55775	4.37964	1.84056	3.03915	5.89328	8.34333
XP_005592833.3	2.33865	1.63257	0.945129	2.42623	1.31777	2.71407
XP_005592840.3	97.7627	29.8886	66.2531	88.5367	117.425	47.1488
XP_005592859.4	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592860.4	26.6757	15.9716	25.3321	23.665	15.2237	12.3977
XP_005592866.3	42.3838	41.7613	46.2289	44.3436	50.3178	63.2349
XP_005592870.1	1140.76	1173.76	1392.88	1362.26	986.836	936.609
XP_005592875.1	16.5458	13.137	14.9058	17.0034	15.4568	19.0109
XP_005592881.2	0.625322	0.0	0.0	0.0	0.147428	0.0
XP_005592882.1	0.404751	0.334259	0.211626	0.252712	0.476286	0.410573
XP_005592886.3	0.0585392	0.0519802	0.01631	0.0	0.0	0.0
XP_005592893.3	0.0	0.0	0.00485122	0.0	0.0	0.0
XP_005592901.1	1.18722	0.268783	0.874643	0.435583	0.937388	7.65832e-05
XP_005592904.1	49.8285	15.9071	34.7063	36.6483	38.0149	3.90506
XP_005592905.4	4.81955	3.75043	3.12055	3.84588	2.97688	6.5563
XP_005592906.1	0.0	0.0432752	0.0192385	0.0	0.0	0.129099
XP_005592913.2	0.401841	5.60989	1.70822	1.09734	4.32281	3.73106
XP_005592920.2	38.6045	49.4672	40.7091	33.405	34.0862	8.79396
XP_005592931.2	1.39143	0.422185	0.574378	0.760565	0.500245	0.896289
XP_005592936.3	24.5222	13.0613	15.042	18.7117	19.7075	25.9341
XP_005592939.3	0.0436755	1.08026	0.410906	0.827236	0.214859	1.04871
XP_005592954.3	0.219373	0.515889	0.221286	0.278782	0.744089	0.678804
XP_005592962.1	0.0	8.18052e-08	0.0	0.0	0.0	0.0
XP_005592974.3	7.79439	14.6932	10.8437	13.3389	10.8998	13.4486
XP_005592984.1	0.922838	1.78602	0.762887	1.76608	1.30805	2.38888
XP_005592986.2	0.0	0.0	0.0160525	0.0	0.0	0.0
XP_005592987.3	0.0497047	0.0	0.0296496	0.0	0.142681	0.0
XP_005592990.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005592992.3	0.104638	0.0520064	0.0918182	0.193188	0.0322952	0.0201021
XP_005592995.2	0.03951	0.0651553	0.00779585	0.040575	0.0370364	0.0176922
XP_005592999.1	11.7925	8.74789	15.1416	13.5628	15.0602	10.6736
XP_005593000.1	0.0	0.334052	0.0	0.0	0.0	0.0
XP_005593002.1	9.20108	8.56967	13.6526	11.296	9.69779	14.6175
XP_005593015.1	11.033	9.03441	10.2814	8.82618	9.34043	10.2404
XP_005593020.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593022.3	0.314163	0.0	0.0	0.0	0.0	0.0
XP_005593023.2	0.0	0.0	0.181258	0.0	0.0	0.0
XP_005593037.3	0.0	0.00465005	0.0	0.0	0.0	0.0
XP_005593046.1	0.0	4.90136	2.17739	4.9891	2.49375	1.12948
XP_005593053.1	0.117597	1.47196e-10	0.000166287	0.0	0.0	0.0145162
XP_005593059.1	4.45205	4.59782	4.30574	7.60751	3.37513	4.11077
XP_005593063.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593071.2	0.779816	0.915113	0.597816	1.19745	1.03204	1.2876
XP_005593077.1	3.73565	3.00707	3.7138	2.59732	4.50699	1.13247
XP_005593085.1	7.09954	8.67584	8.17781	13.9023	4.72081	8.18249
XP_005593088.3	1.93764e-05	0.329459	0.43896	0.623449	0.182278	0.731434
XP_005593094.3	0.248002	0.0353674	0.142772	0.0568167	0.0928498	0.0295174
XP_005593095.3	0.0460022	0.110218	0.0365344	0.281136	0.0878167	0.169973
XP_005593097.1	6.93605	10.0034	5.99011	11.437	6.26692	12.7444
XP_005593104.1	0.194241	0.102985	0.0305437	0.366709	0.120567	0.180688
XP_005593105.1	0.0	0.008465	0.0	0.0339461	0.0	0.0357598
XP_005593108.2	0.0	0.0	2.82364	1.87455	0.0	0.0
XP_005593110.2	0.391238	0.85885	1.00665	0.607429	0.893301	0.418436
XP_005593112.2	2.41874	4.46958	2.34622	5.02397	2.02466	4.83903
XP_005593126.2	0.0	0.0	0.0402215	0.0	0.0	0.0451792
XP_005593140.1	1.40337	0.970103	0.698376	1.29926	0.900023	1.29482
XP_005593143.1	0.108595	0.147098	0.909012	0.414827	0.0848813	0.150116
XP_005593150.1	1.19849	0.866364	0.600672	1.15111	1.0069	2.69573e-07
XP_005593168.2	0.0	0.0	0.0649561	0.121829	0.0	0.13912
XP_005593179.3	0.745915	0.633818	0.388266	1.33838	0.921447	1.91797
XP_005593189.1	0.306531	0.0	0.0	0.0	0.0	9.61957e-06
XP_005593203.1	25.4297	38.0875	24.027	41.0535	25.2243	40.6507
XP_005593209.2	23.3273	8.39476	5.74063	16.207	14.698	29.5115
XP_005593210.2	0.197251	0.0428124	0.113867	3.32202e-10	0.0	0.0
XP_005593215.1	998.877	938.325	514.909	852.433	1029.39	2546.69
XP_005593221.1	1.79111	1.69934	2.68895	2.1659	1.2379	1.39182
XP_005593224.1	0.0762398	0.137879	0.211731	0.345476	0.0993201	0.262746
XP_005593226.3	0.0336199	0.0291137	0.00855692	0.0477746	0.050679	0.0322884
XP_005593228.1	10.5528	9.49938	10.3112	10.4941	8.85447	9.58265
XP_005593231.1	0.0	2.88	0.00225295	6.71229e-09	0.0	2.12004
XP_005593234.1	16.2935	16.9793	12.709	23.9662	17.6742	28.0203
XP_005593235.1	18.8317	23.5524	18.2408	25.2597	24.2403	29.3713
XP_005593237.1	0.901239	0.818343	0.803619	0.927317	0.85732	1.91846
XP_005593240.1	25.3966	42.5773	30.9963	42.9932	23.2775	39.5505
XP_005593242.1	0.0	0.00304492	3.30218e-07	0.0285948	0.0	0.0244189
XP_005593248.1	0.505522	0.538929	0.5065	0.401165	0.45581	0.99335
XP_005593254.1	2.21089	2.13999	1.26024	2.28939	1.21025	3.5239
XP_005593266.1	0.0178521	0.0	0.0	0.0	0.0167237	0.0
XP_005593267.2	89.6432	128.651	110.094	36.0375	46.9524	79.5051
XP_005593275.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593278.1	0.0	0.0	0.0	0.0	0.0	1.2036e-09
XP_005593280.1	0.0113731	0.0107873	0.00624494	0.0249237	0.0223859	0.0302982
XP_005593282.1	0.0	0.0	0.0	0.0	0.0	0.0280531
XP_005593283.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593285.3	0.0	0.008465	0.0	0.0	0.0	0.0
XP_005593286.3	0.0340873	0.0301243	0.0208756	0.0	0.0336783	0.106174
XP_005593311.3	0.0	0.0	0.0	0.0	0.354473	0.0
XP_005593315.1	10.4347	12.4852	10.3916	13.2395	13.4594	14.4049
XP_005593318.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593331.3	0.0	0.0	0.0	0.0	0.1529	0.16871
XP_005593332.1	0.0732797	0.305803	0.00830156	0.0536369	0.102121	0.53853
XP_005593334.1	5.73893	6.93079	5.49794	5.00309	6.25126	5.44668
XP_005593335.1	0.215569	0.395107	0.479586	0.521825	0.295967	1.20587
XP_005593338.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593346.1	0.0562165	0.0	0.064728	0.0	0.895549	0.0
XP_005593347.1	0.301273	1.07776	0.450136	0.727426	0.0	0.0
XP_005593351.3	0.0	0.0	0.0	0.0611827	0.0	0.0
XP_005593352.1	50.0916	32.948	65.2669	62.5563	29.826	18.9518
XP_005593355.1	0.00165638	0.000782556	0.0258815	0.0643406	0.0	0.00535189
XP_005593364.3	0.193936	0.128295	0.0619921	0.14898	0.121891	0.276509
XP_005593367.3	0.0	0.0436619	0.0	0.0	0.0	0.0
XP_005593368.1	2.13791	2.12334	2.44685	2.03985	2.33271	2.99326
XP_005593372.1	3.52504e-09	1.81709e-07	0.0	1.06151e-09	2.50923e-10	3.58437e-06
XP_005593374.3	0.0685659	0.0147951	0.00675197	0.0592717	0.0	0.0
XP_005593375.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593380.2	0.0	0.0	0.0	0.0	0.0	0.744055
XP_005593381.1	51.0376	61.4581	55.5825	83.0923	47.49	56.8227
XP_005593386.1	0.0192734	0.492872	0.138594	0.363776	0.0131922	0.364145
XP_005593400.2	145.698	124.353	128.251	152.911	0.356304	44.7206
XP_005593401.3	11.4509	28.0159	12.6919	26.1994	13.1569	8.41525
XP_005593408.3	0.0301153	0.0363209	0.0	0.0	0.022929	0.0280428
XP_005593432.3	2.92708	4.28366	1.91397	3.99384	2.37906	4.89948
XP_005593434.3	0.0	0.426839	0.233832	0.469152	0.252243	0.0
XP_005593435.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593442.3	1.37451	2.10607	1.16601	1.86925	1.04157	3.6489
XP_005593445.1	0.636644	0.831467	0.71464	0.932183	0.926874	1.61873
XP_005593447.3	0.209259	0.0	0.102219	0.0	0.0	0.225905
XP_005593450.1	3.0952	2.4223	2.57019	1.86513	2.07621	4.98981
XP_005593452.1	0.565029	1.15313	0.612655	1.39901	1.80222	0.234139
XP_005593461.2	513.526	590.009	589.015	535.983	579.477	523.991
XP_005593468.2	6.94783	8.25459	6.57162	7.74976	8.05956	15.2991
XP_005593472.1	0.0	2.20671	1.92637	7.75192	5.25195e-06	0.0
XP_005593482.1	12.2595	20.6695	7.26355	15.0894	14.2111	22.3419
XP_005593483.1	7.15644	8.62452	8.33233	8.07711	6.32307	5.59427
XP_005593486.3	0.244814	0.442937	0.51741	0.674897	0.465717	1.38602
XP_005593487.1	11.2924	11.8721	12.1776	13.1413	11.5058	18.082
XP_005593488.1	69.497	61.3115	59.2831	61.525	57.7074	63.0785
XP_005593491.3	0.0384581	0.0223996	0.0275038	0.000130977	0.000412674	0.059666
XP_005593495.1	0.555149	0.276177	0.0	0.0	0.908372	0.0
XP_005593501.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593505.2	0.0	0.0	0.0108252	0.0	0.0	0.0
XP_005593518.3	1.31662	1.86097	0.742135	0.951917	1.24349	0.532109
XP_005593520.2	0.0	0.420502	0.276979	0.307341	0.72648	0.674631
XP_005593541.3	0.0	0.335005	0.229771	0.196005	0.0	0.0
XP_005593542.1	0.0	0.13992	0.0427993	0.0	0.372	0.166501
XP_005593546.1	0.0	0.0271071	0.0	0.0	0.0395867	0.0
XP_005593555.1	0.0446123	0.0287463	0.0219904	0.0	0.00996389	0.142805
XP_005593561.1	1.3366	0.847572	1.5787	0.64561	2.3707	0.0
XP_005593577.1	5.21209	3.74881	5.04653	6.14971	3.17221	7.84311
XP_005593588.1	8.71031	5.21154	4.73152	9.27391	4.60912	6.43396
XP_005593592.1	24.0485	20.8312	23.8932	25.7619	25.4774	24.6218
XP_005593597.2	25.1571	30.6098	21.1161	23.2257	14.035	30.9291
XP_005593598.3	2.61859	3.14977	2.52608	3.53254	3.09701	4.35939
XP_005593612.1	9.44975	8.9846	11.4054	12.3344	8.08535	11.1908
XP_005593617.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593619.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593623.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593626.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593640.3	0.45213	0.0	0.092339	0.0	5.507	0.0
XP_005593643.4	0.0	9.56106e-10	0.0	0.0	0.0	0.0
XP_005593654.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593655.1	0.0610486	0.0987829	0.0180708	0.0	0.0288355	0.246935
XP_005593659.1	0.0959325	0.014938	0.00944124	0.0	0.0676747	0.0220939
XP_005593662.1	11.6236	13.1019	13.7112	14.1712	10.9272	9.13033
XP_005593668.3	0.0	0.0104764	0.0191958	0.0	0.0	0.0
XP_005593670.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593675.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593682.1	0.0663453	0.142106	0.0838669	0.0	0.0	0.0
XP_005593686.1	6.56433	6.68282	10.0403	9.06554	6.26612	4.67073
XP_005593698.1	1.26993	0.0995558	0.0	0.0	0.581774	0.0
XP_005593702.1	4.39957	4.1272	4.32822	4.91519	3.2586	3.85975
XP_005593718.1	0.0	0.372178	0.380211	0.149129	0.0394645	0.000151816
XP_005593727.2	0.639472	0.574728	0.476528	0.576643	0.720245	0.903218
XP_005593733.1	0.501352	0.438676	0.319422	0.304967	0.23597	0.905278
XP_005593735.1	30.1679	31.9066	28.5529	31.3311	32.6806	41.1289
XP_005593736.1	0.0	0.275521	5.41354e-10	0.0	0.0	0.0
XP_005593738.3	0.363825	0.0681656	0.0259089	0.13221	0.49353	0.0293401
XP_005593739.1	0.63204	0.71737	0.647595	0.598573	0.753958	0.790855
XP_005593754.1	2.624	6.19803	10.1003	7.07679	12.1601	3.43128
XP_005593757.1	2.96516	2.06158	2.03534	2.1625	1.64612	3.34344
XP_005593764.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593766.1	3.23702	6.16354	4.47712	5.00048	4.71133	6.14477
XP_005593777.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593780.1	1.26997	1.82407	0.879895	1.60412	1.02652	1.92859
XP_005593785.1	0.0	5.17088e-11	0.0	0.0	0.0	0.0138078
XP_005593797.1	0.0	0.0	0.0	0.154411	0.0	0.0
XP_005593800.2	0.295861	0.270917	0.267284	0.301524	0.288019	0.550435
XP_005593816.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593829.1	2.22102	1.00706	1.17536	0.834903	0.10062	2.02108
XP_005593831.1	109.499	89.8362	99.1779	73.0521	86.4649	44.2705
XP_005593832.3	69.0096	47.9802	36.2715	58.0825	43.7078	53.8903
XP_005593833.2	0.0	1.12062e-09	5.30245e-06	0.0	0.0	0.0
XP_005593839.1	1.36402	1.3046	0.899078	1.63553	1.8977	1.60751
XP_005593842.2	0.0	1.1984e-09	0.0159208	0.0	0.0	0.0
XP_005593843.1	0.0	0.0	0.0	0.0	0.0	0.000167375
XP_005593850.1	0.35977	0.389694	0.656741	1.03918	0.56712	4.19667
XP_005593867.1	3.59114	4.03135	4.00302	5.46863	4.25461	3.65134
XP_005593868.1	0.770262	0.644164	0.306414	1.28409	0.628609	1.18966
XP_005593871.1	15.2007	15.8152	19.2942	18.6834	17.3708	13.6923
XP_005593875.3	0.113031	0.0	0.0	0.0	0.0	0.0
XP_005593885.1	3.59318	3.01365	2.05935	3.49546	2.30089	3.76906
XP_005593886.1	0.13714	0.090822	0.0	0.2485	0.123184	0.328499
XP_005593892.3	0.0055934	0.000367761	0.319099	0.0845034	0.375572	1.13558
XP_005593899.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593902.1	0.0	0.0102893	0.0	0.0	0.0	0.0510234
XP_005593903.1	60.0475	75.8852	72.1048	78.589	75.5099	75.0211
XP_005593905.1	0.0	0.0	0.0	0.0312484	0.0	0.0
XP_005593920.2	0.21113	0.890421	0.805458	1.02201	1.85486	0.0441377
XP_005593923.1	0.118224	0.0	0.0865224	0.118555	0.0	0.247998
XP_005593930.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005593936.2	0.0	0.0	0.0	0.0	0.0	0.0172205
XP_005593946.1	0.171896	0.218338	0.0521944	0.1517	0.342307	0.227949
XP_005593947.1	36.938	30.5944	34.5203	41.873	40.8952	36.5932
XP_005593949.1	0.431488	1.21164	0.453176	0.555834	0.173868	1.25581
XP_005593957.1	0.0260641	0.370287	0.312805	0.348022	0.0380102	0.51043
XP_005593965.3	47.9501	48.9444	49.0762	52.0876	47.1852	50.459
XP_005593967.1	58.1933	53.729	44.6845	58.0861	62.0171	57.2456
XP_005593970.1	0.0	0.425551	0.0266878	1.27906	0.0	0.109192
XP_005593976.1	22.278	22.7179	16.8187	26.31	16.1241	23.2805
XP_005593978.3	0.792138	0.465246	0.910291	0.722313	0.435637	1.21047
XP_005593988.1	0.036528	0.0632791	0.0867051	0.158627	0.138581	0.300316
XP_005593989.3	0.0	0.0	0.0309575	0.0543284	0.0	0.0
XP_005593990.3	0.0	0.0	0.0507272	0.0	0.0	0.0
XP_005593991.3	0.0	1.29909e-06	0.0	0.0	3.49854e-06	0.0
XP_005593992.2	0.864056	0.595551	0.535551	0.880269	0.409149	0.890106
XP_005593997.3	0.0	0.0930634	0.0362485	0.124613	0.0123372	0.0822316
XP_005594017.2	14.4457	13.2573	14.5205	16.6526	14.0782	10.0865
XP_005594018.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594019.1	9.96361e-06	0.542993	0.866188	0.767519	1.10486e-05	1.39597
XP_005594022.1	0.0	0.0	0.0	0.0	0.809331	0.0
XP_005594024.1	0.93502	1.22067	0.647678	0.986676	0.691389	1.53815
XP_005594025.2	0.895602	1.03433	0.595527	1.22814	1.64255	0.643433
XP_005594029.2	0.025815	0.0200908	0.0198467	0.0256939	0.0147792	0.0292348
XP_005594031.2	2.30674	5.45103	4.02639	3.26033	3.87917	3.11023
XP_005594043.1	0.196085	0.16333	0.188193	0.0422977	0.253687	0.0662419
XP_005594044.1	14.3505	14.2672	14.153	13.2256	12.8291	11.7771
XP_005594046.3	0.824022	0.94776	0.881575	1.1446	0.868541	0.934523
XP_005594047.1	0.0718779	0.0933542	0.056858	0.187222	0.0340731	0.229654
XP_005594048.1	1.06126e-07	3.99034e-09	3.01043e-06	7.2312e-06	2.43524e-05	3.6701e-10
XP_005594055.1	9.67605	8.71309	11.4952	11.6822	10.7346	8.52316
XP_005594057.1	1304.93	1518.19	1235.13	1228.7	1446.22	1567.95
XP_005594058.3	0.840833	0.543559	0.539834	0.772357	0.884293	0.715451
XP_005594063.3	0.288609	0.133324	0.135848	0.346221	0.189334	0.445817
XP_005594066.1	0.0	0.0894385	0.0262568	0.0287356	0.0	0.0746522
XP_005594069.1	0.0	0.0051324	0.0	0.00878998	0.0	0.000865936
XP_005594071.1	12.576	20.0336	10.9539	19.4598	19.6268	36.5477
XP_005594073.3	0.0	0.0324468	0.0	0.0	0.0	0.0
XP_005594076.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594078.1	0.366885	0.399254	0.433487	0.412987	0.418023	0.184199
XP_005594083.2	3.62329	2.75275	2.09974	2.70027	3.23444	2.51287
XP_005594086.1	0.0	0.0114099	0.0	0.0	0.0	0.0
XP_005594091.1	0.0	0.0805626	0.172847	0.16195	1.58357e-05	0.0
XP_005594098.1	0.0	0.0	0.0205388	0.0	0.0	0.0
XP_005594105.3	0.368764	0.144614	0.205308	0.247875	0.181646	0.0899295
XP_005594108.1	21.0106	25.3922	19.2007	19.7605	24.7115	35.8665
XP_005594111.3	0.106103	0.198034	0.0724072	0.0992765	0.193707	0.661344
XP_005594116.1	0.0	0.00661914	0.0	0.0	0.0	0.0
XP_005594120.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594125.4	0.173184	0.0378599	0.0	0.710059	0.0553316	0.270893
XP_005594130.1	0.038784	0.0	0.0	0.0	0.0	0.0
XP_005594143.3	0.296136	0.254103	0.0956537	0.127526	0.238304	0.265748
