GeneID	Colon_rep1	Colon_rep2	Colon_rep3	Colon_rep4	Colon_rep5	Colon_rep6
XP_063131874.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131875.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131879.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131880.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131881.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131884.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131888.1	0.0	0.116804	0.947807	0.185541	0.72224	0.319215
XP_063131889.1	0.0	0.00562941	0.0248196	0.021032	0.0	0.00548
XP_063131890.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131891.1	0.0	0.165602	0.0	0.858002	0.0	0.544526
XP_063131892.1	0.0117954	0.00393967	0.0045543	0.00170958	0.0	0.0118612
XP_063131894.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131895.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131896.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131897.1	0.00787565	0.00795465	0.0	0.0145265	0.0220973	0.00950382
XP_063131898.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131899.1	0.0	0.0	0.0	0.0	0.0230226	0.012057
XP_063131900.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131901.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131902.1	0.0	0.0218795	0.0	0.0	0.0823228	0.0498281
XP_063131903.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131904.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131905.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131908.1	0.0	0.00429122	0.0	0.0	0.0	0.0
XP_063131909.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131910.1	0.0130133	0.00101094	0.00387505	0.012113	0.014226	0.0
XP_063131911.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131912.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131913.1	0.0583378	0.0421806	0.0656395	0.0445845	0.023933	0.0662404
XP_063131914.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131915.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131916.1	0.0	0.00128423	0.0	0.00265544	0.0	0.0
XP_063131917.1	0.0	0.0	0.0	0.0	0.128679	0.0
XP_063131918.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131919.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131920.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131921.1	0.0	0.0	0.0	0.224362	0.0	0.0
XP_063131922.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131923.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131924.1	0.0791492	0.0490374	0.0	0.0	0.0255258	0.0765297
XP_063131925.1	0.0504369	0.0285396	0.00941591	0.0329598	0.0105192	0.0179548
XP_063131933.1	0.0	1.56585e-10	3.57671e-09	0.0	0.0	0.0
XP_063131937.1	0.363804	0.842693	0.417127	0.154019	0.0	0.0
XP_063131938.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131940.1	0.133129	0.108069	0.170073	0.211914	0.104895	0.0776391
XP_063131941.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063131952.1	1.17932	0.25692	0.136809	0.132925	0.0976846	0.199359
XP_063131955.1	0.0412535	0.0	0.0	0.0199753	0.0184797	0.0100992
XP_063131971.1	0.543106	0.184539	0.68215	0.114681	0.132988	0.464619
XP_063131973.1	0.745186	0.67632	0.627453	0.627596	0.631973	0.787623
XP_063131975.1	0.0	0.0	0.0	0.0051556	0.0	0.0
XP_063131976.1	0.0869499	0.163901	0.236577	0.123943	0.114632	0.149236
XP_063131985.1	0.181306	0.134961	0.130958	0.271998	0.0892762	0.146251
XP_063131988.1	0.950945	0.846198	0.84735	1.33108	0.847415	0.865611
XP_063131993.1	3.91308	2.12987	6.53939	1.08807	0.0141081	2.14791
XP_063131995.1	3.62911e-08	0.0	6.20789e-08	2.14684e-10	0.0	0.0
XP_063132001.1	1.02877	0.922465	1.03199	1.62925	2.64782	0.750558
XP_063132003.1	0.0	0.0	0.0	0.0459482	0.0	0.0
XP_063132008.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132009.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132010.1	0.0	0.00158251	0.0	0.0	0.0	0.0
XP_063132012.1	0.0458825	0.00917131	0.0541101	0.0145426	0.0329214	0.0264989
XP_063132014.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132016.1	0.0	6.88498e-09	2.82083e-08	0.0278584	0.0467459	2.71762e-08
XP_063132018.1	0.0	0.0118271	0.0552003	0.065946	0.0103894	0.0133612
XP_063132019.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132020.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132021.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132022.1	0.0171717	0.0121883	0.00774217	0.0158709	0.0	0.00602248
XP_063132023.1	0.0	0.00951722	0.0	0.0198199	0.0341732	0.0
XP_063132024.1	8.41569	23.6061	33.6971	35.4647	12.8563	28.6332
XP_063132025.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132026.1	0.139562	0.079819	0.110162	0.0656729	0.11168	0.063329
XP_063132027.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132028.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132029.1	6.43468	1.56733	4.7461	2.27483	4.0792	5.16775
XP_063132030.1	1.7359	3.05118	3.15578	2.89669	11.6509	2.08257
XP_063132040.1	1.24901	0.457977	0.647513	0.79801	0.442168	0.636155
XP_063132042.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132045.1	0.320049	0.0	0.213344	0.0387516	0.231963	0.134283
XP_063132047.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132053.1	0.0	0.0136192	0.0	0.0	0.0	0.0254037
XP_063132064.1	0.0	0.0	0.0	0.0672084	0.0	0.0
XP_063132065.1	0.0742395	0.0501298	0.154429	0.0578926	0.116961	0.0794293
XP_063132066.1	0.00695764	0.00554138	0.0250719	0.00463146	0.0	0.0048641
XP_063132067.1	0.00695849	0.00277106	0.00626874	0.0	0.0	0.00486471
XP_063132068.1	0.0	0.0	0.0	0.00431219	0.0	0.0
XP_063132076.1	5.8158	2.26545	1.84524	2.29828	2.86076	5.21917
XP_063132082.1	0.0	0.949862	1.01268	0.0	0.0	0.0
XP_063132097.1	4.24078	2.64704	1.8897	2.3286	2.40561	2.24872
XP_063132119.1	0.371681	0.066628	0.227447	0.218883	0.451608	0.141084
XP_063132126.1	0.0147467	0.00724148	0.0336605	0.0419624	0.0	0.0550709
XP_063132130.1	0.0	5.82828e-11	0.0	8.64933e-10	3.73282e-09	0.000201065
XP_063132198.1	14.8277	13.4009	11.4487	17.9343	17.3742	17.1768
XP_063132204.1	0.137653	0.0402774	0.0831757	0.34431	0.111254	0.107788
XP_063132222.1	0.0	0.0	0.0	0.0	0.0	0.0792701
XP_063132253.1	1.83409	2.96174	2.6938	2.16046	2.41035	1.30232
XP_063132268.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132306.1	2.6511	5.92785	7.19737	12.5623	8.11856	5.21189
XP_063132319.1	0.0870144	0.11618	0.0257105	0.370905	0.0	0.181454
XP_063132325.1	0.193995	0.40597	0.0	0.520083	0.0	0.433042
XP_063132338.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132359.1	0.0	0.0	0.0	0.0	2.36042e-10	0.0
XP_063132382.1	0.354227	0.21677	0.240188	0.242947	0.288723	0.275803
XP_063132440.1	4.26086	2.19744	1.52096	3.47784	2.50153	0.327541
XP_063132455.1	0.0912113	0.0284188	0.10554	0.0434949	0.0621379	0.0332796
XP_063132510.1	0.0	0.0	0.0	0.0	0.0	0.00109183
XP_063132512.1	1.16947	2.06253	1.93043	1.87722	0.780893	1.70518
XP_063132517.1	0.0	0.0608756	0.590518	0.194826	0.0	0.44739
XP_063132532.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132573.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132590.1	0.0713443	0.0454313	0.0627091	0.0681848	0.0492778	0.064734
XP_063132596.1	0.0	0.0430586	0.0	0.088827	0.0	0.0
XP_063132597.1	0.0	0.0	0.0	0.0	0.00568609	0.0
XP_063132612.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132636.1	4.71521	2.12076	4.24122	5.63945	2.4733	5.18091
XP_063132639.1	12.2649	10.2479	10.9968	7.07295	10.923	10.2279
XP_063132644.1	0.0801646	0.0352678	0.0292277	0.0739707	0.124696	0.026221
XP_063132654.1	0.0	0.0	0.0	0.0577878	0.942471	0.017017
XP_063132679.1	0.0	0.0	2.74376e-07	1.57941e-06	0.0	0.0
XP_063132689.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132699.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132700.1	0.665307	1.47893	1.86367	0.619572	0.764324	1.92876
XP_063132715.1	7.00769	6.37947	6.89941	6.4679	6.02083	8.64274
XP_063132729.1	0.415736	0.602113	0.0	0.407108	0.0	1.04672e-09
XP_063132735.1	0.0	0.0	0.0	0.0	0.166112	0.349301
XP_063132738.1	0.113093	0.0	0.104063	0.0106148	0.112343	0.0
XP_063132745.1	0.938087	0.632139	0.791771	0.956838	0.650795	0.668208
XP_063132750.1	0.807919	0.958498	0.995715	1.73579	1.30696	1.10188
XP_063132758.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132767.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132780.1	4.85947	1.77065	3.04245	2.43273	1.17432	4.52696
XP_063132788.1	2.70104	1.49553	3.61336	3.23666	4.38238	5.34733
XP_063132789.1	0.0	0.0	0.0	0.0148674	0.0	0.0
XP_063132790.1	0.0	0.0626743	0.363264	0.239265	0.0	0.0
XP_063132809.1	0.0	0.0060914	0.0	0.00839375	0.0201959	0.0198802
XP_063132819.1	0.0	0.0	8.47437e-10	6.58499e-10	6.06541e-06	9.95617e-05
XP_063132841.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132849.1	0.0283281	0.0	0.0	0.0161421	0.0	0.0
XP_063132857.1	2.6668	2.05087	3.26855	2.04723	1.61319	2.35467
XP_063132867.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132883.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132894.1	0.0847648	0.0250689	0.0228598	0.0870547	0.065821	0.0799936
XP_063132896.1	0.0286281	0.035062	0.0322478	0.0843837	0.0	0.0602785
XP_063132897.1	0.357255	0.190314	0.385421	0.283566	0.0943459	0.184904
XP_063132899.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132900.1	0.0	0.00844226	0.0205523	0.0179046	0.0	0.0
XP_063132901.1	0.0998019	0.0652877	0.194833	0.185328	0.0936731	0.0453351
XP_063132902.1	0.154526	1.5239e-09	0.0699872	0.137361	0.0862383	0.0921167
XP_063132903.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132904.1	0.218432	0.0634628	0.0	0.131006	0.0	0.394979
XP_063132905.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132906.1	0.0	0.603873	0.0	0.190191	0.293538	0.0
XP_063132907.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132908.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132910.1	1.21898	0.343661	0.945931	0.723189	0.771243	0.936954
XP_063132911.1	0.124152	0.0926436	0.0	0.0	0.0281977	0.0265931
XP_063132912.1	0.04078	0.0123318	0.0	0.0367814	0.0430763	0.064419
XP_063132913.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132914.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132915.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132916.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132917.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132918.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132919.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132920.1	0.193726	0.214942	0.208587	0.176204	0.210772	0.125245
XP_063132921.1	0.306735	0.397022	0.358032	0.398917	0.241412	0.500698
XP_063132922.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132923.1	0.121935	0.0218726	0.0546711	0.049054	0.0505311	0.0
XP_063132924.1	0.323618	0.677218	0.93032	0.630894	0.570393	0.366711
XP_063132925.1	0.583193	0.667334	0.816019	0.690484	0.688523	0.758518
XP_063132929.1	0.0750156	0.0459943	0.04326	0.0963856	0.0	0.0585098
XP_063132935.1	1.33036	0.80905	0.974626	1.07318	0.866108	0.0878696
XP_063132937.1	0.824114	0.697056	0.861079	0.716413	0.554256	0.517163
XP_063132940.1	0.0	0.0719556	0.137956	3.15884e-09	0.0	0.0
XP_063132942.1	0.11666	0.0510868	0.0	0.142355	0.0255578	0.111719
XP_063132943.1	0.37025	0.0	0.0	0.00340753	0.123726	0.0
XP_063132944.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132946.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132948.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132949.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063132970.1	0.0	0.0	0.0	0.0	0.0	6.19681e-11
XP_063132985.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133011.1	0.0	0.0	0.0	0.00548919	0.0	0.0
XP_063133013.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133014.1	2.04461	0.524039	2.45128	0.683401	1.79489	1.05463
XP_063133015.1	0.691935	0.274207	1.29401	0.867407	0.426861	0.766697
XP_063133017.1	9.45489e-06	0.0708615	0.0877049	0.0231522	0.0	0.0
XP_063133019.1	0.177259	0.278836	0.17868	0.312589	0.169002	0.40394
XP_063133022.1	0.0	0.0	0.0	0.217565	0.0	0.0
XP_063133023.1	0.268866	0.0955193	0.0	0.19862	0.139857	0.0
XP_063133024.1	0.333637	0.112445	0.172506	0.175002	0.0944155	0.199089
XP_063133026.1	0.130372	0.0	0.243831	0.0610848	0.0	0.0
XP_063133027.1	4.05634	1.86653	4.92098	0.933897	6.51049	3.82675
XP_063133028.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133034.1	0.0259275	0.0197307	0.0260589	0.00500171	0.0	0.019121
XP_063133035.1	0.0	0.0249341	0.0	0.00647058	0.0219965	0.0472817
XP_063133036.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133038.1	4.4389	2.74653	2.28006	2.50316	3.91337	3.20221
XP_063133039.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133040.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133042.1	0.0	0.0442926	0.0	0.0	0.0856878	0.0
XP_063133044.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133045.1	0.0	0.0319299	0.0404144	0.227397	0.21925	0.0
XP_063133046.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133047.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133048.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133049.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133050.1	0.0	0.0	0.178519	0.110226	0.0	0.0
XP_063133051.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133052.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133053.1	0.0	0.00526213	0.0	0.00593355	0.0	0.0
XP_063133054.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133055.1	0.205053	0.131657	0.132365	0.184564	0.173478	0.0805499
XP_063133056.1	0.0	0.0	0.0	0.0	0.0757666	0.0
XP_063133059.1	0.0	0.0	0.0	0.0592898	0.0	0.0
XP_063133061.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133064.1	2.54548	0.405654	3.31251	0.908868	2.00893	0.0
XP_063133065.1	0.0105486	0.0	0.0	0.00220212	0.0	0.0
XP_063133066.1	0.0	0.00156025	0.00792932	0.0	0.00569267	0.0
XP_063133067.1	0.0194292	0.0579234	0.0436589	0.0701348	0.0433338	0.0681412
XP_063133068.1	0.0	0.0	0.0	0.00307167	0.0281591	0.00519718
XP_063133069.1	0.0	0.00391062	0.0	0.0	0.0	0.0
XP_063133070.1	0.0	0.0119357	0.0348124	0.026016	0.0	0.0140612
XP_063133071.1	0.408561	0.332886	0.505556	0.417748	0.236848	0.742406
XP_063133072.1	0.0389822	0.0590004	0.0	0.0744928	0.0169107	0.0314265
XP_063133073.1	2.40927	2.30008	2.29725	2.75667	1.13992	0.487275
XP_063133074.1	0.0	0.01096	0.0	0.00553381	0.0	0.0
XP_063133075.1	0.0901858	0.0	0.111709	0.0350972	0.0202852	0.0138823
XP_063133076.1	2.07254	1.0514	1.08963	1.28668	0.588918	1.4514
XP_063133077.1	0.143762	0.113194	0.0	0.155514	0.00686142	0.0407829
XP_063133078.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133079.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133080.1	4.44787	4.74227	5.27161	4.83429	3.20217	4.70756
XP_063133097.1	0.332698	0.30642	0.225026	0.241336	0.232352	0.12875
XP_063133098.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133126.1	0.0	0.0370859	0.0	0.0228984	0.0507064	0.0147719
XP_063133140.1	9.26781	4.89467	7.81788	9.59374	7.19887	12.884
XP_063133142.1	0.984151	0.901588	1.29812	1.11791	1.63547	0.276559
XP_063133166.1	7.36042e-05	0.304681	0.000197148	2.68501e-07	1.11151e-05	0.000161856
XP_063133193.1	153.959	115.676	124.251	121.533	160.829	125.266
XP_063133233.1	0.0136632	0.0	0.0367096	0.00266709	0.0	0.0
XP_063133242.1	1.80458	0.517104	0.412535	0.415785	0.722769	0.0
XP_063133245.1	0.0159254	2.97085e-07	0.00873803	0.0168178	0.010889	0.00259312
XP_063133258.1	1.28293	0.819583	0.816822	1.32417	0.537607	0.808385
XP_063133279.1	0.0	0.240645	0.0	0.0	0.0	0.0
XP_063133288.1	0.0	0.0	0.0	6.82637e-11	0.0	0.0
XP_063133293.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133328.1	0.0454351	0.0119033	0.0183455	1.4986	5.31156e-10	4.53448e-08
XP_063133346.1	2.85434	1.83243	2.07508	1.92714	2.11502	2.44362
XP_063133359.1	1.7654	1.80195	1.79763	1.2254	3.32327	2.79486
XP_063133385.1	4.27367	0.32168	0.0	4.09073e-05	0.0	1.17495e-10
XP_063133397.1	0.427365	0.102155	0.166367	0.179944	0.0	0.111175
XP_063133414.1	0.350146	0.18341	0.210726	0.12735	0.168192	0.315866
XP_063133449.1	1.63352	2.18266	1.55607	1.69765	1.80857	2.31724
XP_063133492.1	0.0	0.0	2.82876e-08	1.75221e-09	8.86151e-09	8.69006e-09
XP_063133517.1	0.361012	0.418551	0.210026	0.430705	0.145661	0.152613
XP_063133525.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133533.1	0.906878	0.457857	0.498549	0.396413	0.281705	0.601563
XP_063133544.1	0.0	0.0	0.319196	0.273274	3.14128e-09	0.0
XP_063133546.1	0.0	0.0234666	0.0	0.0865803	0.0	0.0
XP_063133571.1	0.0	0.0315506	1.28724e-08	0.00233346	0.0	0.0
XP_063133587.1	0.120857	0.0796689	0.0655972	0.0	0.297014	0.0
XP_063133589.1	0.466595	1.00642	1.08194	1.04993	0.622323	0.980224
XP_063133596.1	0.225748	0.127915	0.179913	0.204213	0.142818	0.22174
XP_063133600.1	0.0	0.0208169	0.0	0.0268756	0.0	0.0
XP_063133617.1	0.0	1.63846e-08	0.0	0.0	1.56405e-07	1.36962
XP_063133658.1	0.0489502	0.288639	0.114741	0.612135	9.68795e-10	1.48834
XP_063133673.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133704.1	0.575307	0.801683	1.4196	1.21336	0.572459	1.41293
XP_063133708.1	0.389968	0.145578	0.685296	0.136416	0.709023	0.311758
XP_063133709.1	0.274639	0.289555	0.300844	0.41534	0.221358	0.36479
XP_063133710.1	1.5886	0.602895	0.663036	0.997568	1.53835	0.957672
XP_063133712.1	0.801364	0.221532	0.109776	1.41836e-07	9.30634e-10	0.373284
XP_063133715.1	1.43136	1.22692	1.90835	0.897432	1.82177	1.39063
XP_063133721.1	8.27875	15.4744	13.2255	12.2153	14.6859	9.40297
XP_063133722.1	37.796	33.0412	40.2889	33.0027	37.1481	35.4253
XP_063133725.1	0.28242	0.353615	0.545687	0.490575	0.39776	0.516598
XP_063133731.1	0.519319	0.0539109	0.247945	0.229196	1.22212	0.0
XP_063133733.1	8.73859	2.2725	0.0	4.55072	7.34563	3.68933
XP_063133736.1	0.037427	0.0292383	0.0973221	0.0355631	0.0397539	0.0855554
XP_063133739.1	1.05558	0.288848	1.15368	0.382152	0.146154	0.699547
XP_063133740.1	0.0	0.0	0.0424996	0.0	0.0	0.0
XP_063133741.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133742.1	0.0	0.0470438	0.0	0.0233768	0.0	0.0
XP_063133743.1	0.42736	0.291182	0.0	0.513717	0.0	0.537261
XP_063133746.1	0.0323664	0.071587	0.0282011	0.0554232	0.0205675	0.0665017
XP_063133748.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133749.1	0.201376	0.0775084	0.0922591	0.117266	0.03722	0.142979
XP_063133750.1	0.0910295	0.0644617	0.0743999	0.295868	0.0597397	0.609876
XP_063133756.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133757.1	0.0688605	0.0334722	0.0828359	0.0301035	0.0738179	0.0525012
XP_063133758.1	0.367942	1.04397	0.410975	0.117371	0.405211	0.878857
XP_063133762.1	2.49849	4.62742	5.84757	3.8513	4.96749	4.3881
XP_063133764.1	0.0935688	0.0119856	0.0267301	0.0436318	0.0284716	0.0778321
XP_063133766.1	0.38133	0.390252	0.735068	0.348	0.645791	0.25397
XP_063133767.1	0.0	0.0	0.0	0.00860787	0.0	0.0304354
XP_063133770.1	0.472965	0.337664	0.690957	0.947875	0.434214	0.512711
XP_063133771.1	1.23513	1.05062	1.16362	1.20722	1.64674	1.21196
XP_063133772.1	11.8733	10.433	11.885	11.6105	10.6643	11.2641
XP_063133774.1	0.016335	0.0033831	0.0	0.00997276	0.0	0.0121265
XP_063133776.1	0.455217	0.244643	0.294399	0.178261	0.145043	0.415485
XP_063133779.1	0.0364295	0.0352436	0.105848	0.0210577	0.0147625	0.0
XP_063133780.1	0.61051	0.291121	0.455298	0.414152	0.447476	0.581322
XP_063133781.1	1.50837	3.62686	2.60187	2.64783	0.00219241	2.41382
XP_063133785.1	0.0	0.0286596	0.0	0.0368115	0.12762	0.0
XP_063133786.1	0.313411	0.0897022	0.0861079	0.236417	0.195491	0.226317
XP_063133788.1	0.49043	0.301662	0.186901	0.150404	0.0	0.0
XP_063133790.1	0.0	0.0	0.0	0.0	0.0	0.0248276
XP_063133791.1	0.0	0.0	0.0270782	0.00571858	0.0	0.0
XP_063133793.1	0.881949	0.59099	0.400916	0.055189	0.693862	0.232743
XP_063133795.1	0.544369	0.0573899	0.523116	0.385585	0.0	0.0
XP_063133796.1	0.569012	0.611229	0.898404	0.87734	0.766034	0.989206
XP_063133810.1	0.106499	0.0	0.0	1.07342e-05	0.208713	0.0
XP_063133815.1	0.26126	0.145336	0.0	0.0825343	0.27363	0.547136
XP_063133837.1	2.21474	0.722413	0.152307	0.0	3.06001	0.553181
XP_063133853.1	1.31977	2.06478	2.07433	1.21791	1.43818	0.448786
XP_063133859.1	0.726604	2.28493e-08	0.00846572	2.47525e-06	0.0158748	0.0
XP_063133874.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133896.1	5.16654	2.64388	4.92985	2.57962	2.84259	2.80376
XP_063133904.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133906.1	2.18871	0.880585	0.964044	0.756649	0.215921	0.265922
XP_063133920.1	4.72954	3.24498	3.63741	5.00484	1.77186	4.65734
XP_063133930.1	1.20833	1.75698	1.74399	2.23202	2.14023	1.45237
XP_063133941.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063133942.1	1.68983	1.24528	1.5243	1.50582	1.516	1.59545
XP_063133962.1	0.323968	0.378335	0.0	0.312917	0.0350066	0.305914
XP_063133973.1	0.325247	0.655025	0.401544	0.293945	0.771403	0.229028
XP_063133991.1	0.000148995	0.145461	0.00172544	0.503743	0.182183	0.187264
XP_063134009.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134012.1	1.53649	0.980556	1.86639	0.558243	1.39634	1.47091
XP_063134019.1	0.122886	0.0615423	0.0	0.0507756	0.0	0.118897
XP_063134028.1	1.00516	0.971079	1.74974	1.51336	0.614311	1.19818
XP_063134036.1	6.6675	4.586	4.92965	5.0556	4.43559	5.52312
XP_063134045.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134055.1	0.0	0.0102032	0.0	0.0696994	0.0	0.0
XP_063134069.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134071.1	0.427819	0.377784	0.586667	0.805485	0.43727	0.511396
XP_063134072.1	0.0	0.0105802	0.0507568	0.0286677	0.0186431	0.0228053
XP_063134090.1	2.57873	2.5401	2.26869	1.85471	2.45761	1.09445
XP_063134143.1	0.0133617	0.0	0.0942551	0.0833909	0.00540034	0.00716208
XP_063134175.1	2.06078	3.3021	3.35026	3.45422	2.12156	1.02661
XP_063134184.1	0.00240831	1.92574e-05	0.000683097	0.00101527	1.58073e-05	9.38464e-05
XP_063134197.1	0.00210061	3.47926e-11	4.18457e-07	3.62971e-06	0.0	5.44562e-07
XP_063134209.1	1.13943	1.10649	1.63111	1.57086e-05	0.0201435	0.00720642
XP_063134212.1	0.0	0.00904416	0.0	0.0863105	0.0733958	0.0
XP_063134214.1	0.0	0.00706483	0.11849	0.00911919	0.0	0.0472536
XP_063134240.1	8.6951e-05	4.80795e-07	0.119219	1.77275e-08	2.90002e-05	7.67358e-05
XP_063134249.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134261.1	0.0	0.0	0.0	0.0	0.0	0.0709402
XP_063134265.1	0.39793	0.233752	0.0	0.278444	0.0	0.431391
XP_063134281.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134329.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134335.1	0.00102101	0.000200309	0.00114823	2.13486e-07	3.27827e-06	0.145659
XP_063134337.1	0.0792547	0.136688	0.159075	0.191376	0.143116	0.252818
XP_063134339.1	19.8041	6.02205	7.29764	5.68891	1.99454	9.38377
XP_063134342.1	11.8467	7.78112	11.2679	8.58742	7.09848	12.1097
XP_063134347.1	0.810751	0.894033	0.557327	1.08987	0.304933	0.155287
XP_063134360.1	1.13203	1.43303	0.9236	0.43322	0.44591	0.59756
XP_063134380.1	14.3005	13.2395	11.5683	13.2875	13.3928	15.9002
XP_063134398.1	0.0	0.0700304	5.28053e-08	0.0224428	0.0	0.0
XP_063134408.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134422.1	0.0	0.0330315	0.0	0.0192505	0.0	0.0
XP_063134423.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134424.1	0.0	0.0	0.0	0.0206439	0.0	0.15765
XP_063134425.1	1.11517	0.615881	0.339168	0.694942	0.326447	1.23866
XP_063134426.1	0.181078	0.0885242	0.0670692	0.226709	0.0	0.266305
XP_063134427.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063134428.1	0.0344487	0.0	0.0	0.0406967	0.0	0.0
XP_063134431.1	0.0	0.0	0.0	0.0	0.0	0.0
