GeneID	Lung_rep1	Lung_rep2	Lung_rep3	Lung_rep4	Lung_rep5	Lung_rep6
XP_038951543.1	0.0662285	0.137986	0.0	0.086377	0.0195581	0.0
XP_038951604.1	0.0	0.0	0.0	4.88509e-08	0.0	0.0
XP_038951630.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951649.1	1.01004e-09	0.0	0.0	0.000253005	1.36562e-11	0.0
XP_038951677.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951683.1	0.0	0.00212968	6.02325e-10	1.80992e-10	4.78487e-11	0.000702369
XP_038951792.1	0.0	0.0	0.00606248	0.0	0.00801302	0.0271801
XP_038951797.1	0.213413	0.0	0.441259	0.0	0.000256945	0.0
XP_038951800.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951806.1	3.07012	2.11467	1.51671	2.31863	2.79995	1.42753
XP_038951851.1	8.46065	6.53045	7.2622	10.8318	8.67859	1.0562
XP_038951863.1	0.332121	0.104243	0.320985	0.155303	0.131359	0.371743
XP_038951870.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951886.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951899.1	9.85154	6.68436	7.54685	8.11899	7.58945	6.16503
XP_038951911.1	0.378152	0.624259	0.317905	0.106042	0.489225	0.206622
XP_038951915.1	0.683201	0.22167	0.420882	0.244039	0.268002	0.3367
XP_038951933.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038951935.1	0.678295	0.727991	0.572756	1.60437	1.39368	0.12235
XP_038951971.1	5.08747	1.29439	4.50477	1.81406	4.30871	4.29257
XP_038952013.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952017.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952067.1	0.285537	0.41191	0.245696	0.233131	0.170293	0.437085
XP_038952113.1	0.0295599	0.0466872	0.0	0.020278	0.00871147	0.0
XP_038952114.1	0.100152	0.0668301	0.0830695	0.0720789	0.039013	0.0363386
XP_038952124.1	7.35144	6.18471	6.04755	9.98221	7.56276	4.72572
XP_038952160.1	1.90012	0.714497	0.0	0.284	0.386979	2.73739
XP_038952166.1	2.38618	6.79631	2.03073	1.73862	2.43818	8.52474
XP_038952172.1	0.0421683	0.0310554	0.0290456	0.209011	0.429301	0.0395275
XP_038952175.1	0.217867	0.242768	0.146196	0.0853697	0.0947088	0.189101
XP_038952178.2	0.0709276	0.0645451	0.0653085	0.037881	0.0203105	0.0
XP_038952179.1	0.0	0.0	0.0604838	0.0	0.0202517	0.0
XP_038952181.2	0.0	0.0	0.0	0.0	0.0327419	0.0
XP_038952185.1	0.0233212	0.0270232	0.115507	0.0653291	0.113579	0.0
XP_038952187.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952192.2	0.0458766	0.0237085	0.0158304	0.0442849	0.0303426	0.0
XP_038952194.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952198.1	0.30297	0.615026	0.22329	0.0447	0.0767652	1.46417
XP_038952200.1	0.0	0.0	0.128939	0.0	0.0	0.0
XP_038952203.1	0.0412299	0.00411741	0.0198904	0.0431436	0.0204033	0.0
XP_038952209.1	0.0700931	0.0568276	0.114993	0.104966	0.0790484	0.0370251
XP_038952215.1	1.20276	0.523034	1.64345	1.57198	1.18862	1.25173
XP_038952233.1	2.17959	1.69115	2.0489	1.87971	1.65684	0.676289
XP_038952235.1	2.26032e-08	7.12828e-10	0.0	0.229658	0.139215	0.229426
XP_038952237.1	0.807859	0.806396	1.31283	0.847953	0.937042	0.73481
XP_038952247.1	0.347982	0.110684	0.216109	0.0552857	0.0511133	0.0288868
XP_038952249.2	0.0	0.0277113	0.0	0.0	0.0	0.0
XP_038952252.1	0.00955286	0.0	0.00736585	0.00936908	0.00985554	0.0
XP_038952255.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952256.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952264.1	0.0	0.0	0.0	0.00232653	0.0	0.0
XP_038952265.1	0.0	1.1305	0.0	0.370435	0.324302	0.736091
XP_038952266.1	0.240986	0.333511	0.105739	0.183508	0.0728951	0.872685
XP_038952275.1	0.556201	0.409115	0.25885	0.212516	0.134906	0.724354
XP_038952280.1	0.0174333	0.0	0.0	0.0750695	0.0428298	0.0482269
XP_038952282.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952291.2	0.271608	0.254744	0.312945	0.179172	0.209197	0.346331
XP_038952292.1	0.991149	1.68558	0.608397	0.198272	0.231734	1.1501
XP_038952293.1	0.272098	0.164343	0.187077	0.306401	0.248811	0.104849
XP_038952300.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952302.1	2.65346	4.0401	1.75632	1.56069	1.26668	4.04732
XP_038952304.1	0.0	0.0	0.0	0.0	0.0	0.0193983
XP_038952305.1	0.0	0.0488815	0.0	0.0	0.0	0.0
XP_038952307.1	0.0	0.0	0.0	0.0	0.325888	0.0
XP_038952309.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952310.1	0.0	0.0	0.0321018	0.046125	0.0321449	0.11982
XP_038952311.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952315.1	0.0	0.056736	0.0478251	0.0742589	0.0	0.0
XP_038952317.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952318.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952338.1	6.69407	4.67661	1.57089	8.23135	4.88401	0.170699
XP_038952343.2	0.216692	0.228184	0.142527	0.149253	0.117555	0.0362124
XP_038952346.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952348.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952349.1	0.172219	0.181226	0.133565	0.158733	0.20161	0.0607137
XP_038952359.1	0.26153	0.436383	0.131375	0.118033	0.165473	0.260553
XP_038952364.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952366.2	0.0	0.0	0.0	0.0	0.00392036	0.0
XP_038952367.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952368.1	0.0596663	0.0202053	0.0387089	0.0885254	0.0720463	0.0225956
XP_038952378.1	0.243458	0.209793	0.179318	0.200195	0.131562	0.0119988
XP_038952382.1	1.56142	1.56193	2.54303	2.83626	2.30878	1.13073
XP_038952383.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952385.1	0.0	0.0	0.0	0.0	0.00751202	0.0337783
XP_038952403.1	0.0705019	0.0994126	0.0	3.50005e-10	0.0	0.0
XP_038952408.1	0.904007	0.858402	0.137143	0.194013	0.186544	0.380085
XP_038952409.1	17.4108	5.39277	7.25018	13.1751	6.73125	1.15577e-09
XP_038952419.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952430.2	0.0746149	0.0255349	0.0285001	0.00575705	0.119321	0.0407129
XP_038952450.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952459.1	2.72938	1.76631	1.12766	0.227453	0.232581	1.59329
XP_038952461.1	10.436	8.64051	6.8829	11.5075	9.96616	3.71436
XP_038952475.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952500.2	0.419001	0.336357	0.508766	0.206254	0.215032	0.114809
XP_038952508.1	0.223323	0.290192	0.091807	0.0620205	0.0	0.136179
XP_038952512.2	0.00026263	0.0	0.000665844	0.01776	2.22482e-05	0.0
XP_038952516.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952520.1	3.20819	1.62142	1.55814	3.1368	1.67208	1.60522
XP_038952524.1	0.561371	0.638312	0.521079	0.536354	0.658751	0.0
XP_038952537.1	0.195738	0.0	0.749344	0.0656295	0.236979	1.2575
XP_038952569.1	7.73556e-08	7.33971e-10	0.0152567	0.0	0.0	4.70052
XP_038952586.1	20.5307	8.44008	8.44245	11.089	9.09273	12.1187
XP_038952596.1	0.20811	0.552936	0.159974	0.054503	0.0570481	1.12889
XP_038952597.1	0.0	0.36424	0.0	0.0	0.231988	0.0
XP_038952600.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952610.1	1.63986e-09	2.73607e-09	3.49721e-10	2.5923e-10	0.0	1.50913e-09
XP_038952632.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952675.1	24.9341	21.9476	18.6343	26.1133	22.359	13.3464
XP_038952700.1	6.43493	5.4271	3.09498	5.84057	4.51384	1.34504
XP_038952707.1	0.426622	0.445118	1.03921	0.304061	0.660642	0.210531
XP_038952737.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952769.1	2.22793e-05	1.63916e-06	3.62843e-06	2.4781e-07	8.73922e-10	0.00592831
XP_038952793.1	0.0	0.0	0.0	0.0	0.00843673	2.3298e-05
XP_038952814.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952872.1	3.7101	1.73714	2.18696	1.13568	2.17675	0.862506
XP_038952907.1	0.104861	0.0681146	0.0736238	0.0370828	0.0544629	0.0
XP_038952915.1	0.0	0.0	0.0	0.0	0.0	4.10197e-10
XP_038952920.1	0.114151	0.511615	0.458172	0.300518	0.190524	0.164721
XP_038952929.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952934.1	0.17968	0.00218451	0.00334179	0.0640312	1.32112	1.85974e-10
XP_038952937.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952939.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952945.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952947.1	2.21321	1.52873	0.958343	2.66044	1.9792	0.737691
XP_038952968.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952973.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038952976.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953005.1	0.104926	0.0675735	0.142565	0.0585998	0.0592323	0.0863635
XP_038953018.1	1.47932	0.650285	0.538721	0.466008	0.737665	1.42295
XP_038953052.1	0.0	0.0	0.0933111	0.0329609	0.0	0.0
XP_038953059.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953067.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953085.1	2.03336	0.914859	1.59843	2.37761	1.49605	0.146805
XP_038953103.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953124.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953128.1	0.985782	1.09832	0.975817	1.36575	1.063	0.707836
XP_038953132.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953133.1	1.67683	2.44527	0.781045	0.340207	0.34981	4.25774
XP_038953135.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953143.2	0.0	0.0463219	0.0373783	0.0269257	0.0197027	0.0111446
XP_038953146.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953164.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953168.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953169.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953170.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953171.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953172.1	0.0	0.0	0.0	0.0363413	0.0	0.0
XP_038953174.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953191.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953193.1	0.0	5.41512e-10	0.368056	0.0	0.0310206	0.0
XP_038953199.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953207.1	5.17989	6.64791	7.42448	2.76031	5.09385	5.32972
XP_038953212.1	1.48963	0.0	0.0	0.159638	1.56837	1.27329
XP_038953213.1	242.651	419.114	234.736	56.3842	152.332	340.614
XP_038953222.2	0.0254973	0.0187387	0.0246953	0.0460305	0.0266853	0.0
XP_038953223.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953225.1	5.35802	1.66131	0.46344	0.258776	0.534282	1.33441
XP_038953233.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953235.2	0.0736159	0.0	0.0	0.0	0.0	0.0
XP_038953236.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953237.1	0.105939	0.0976568	0.0695488	0.133369	0.129025	0.0824519
XP_038953239.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953242.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953247.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953248.1	0.0	0.382391	0.279282	0.177365	0.0	0.764002
XP_038953254.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953256.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953261.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953262.1	0.147747	0.0417821	0.134408	0.121154	0.133362	0.0
XP_038953266.1	0.108902	0.294603	0.0762048	0.0900315	0.0254727	0.0376618
XP_038953267.1	0.30696	0.141892	0.165931	0.162453	0.172356	0.235897
XP_038953269.1	0.310136	0.638261	0.599207	0.655191	0.585751	0.400791
XP_038953270.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953272.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953273.1	8.10691	1.44339	1.91425	3.76344	1.86219	0.890732
XP_038953275.1	19.6972	11.3651	11.55	22.0954	12.7689	8.35211
XP_038953281.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953285.2	0.276835	0.590938	0.378178	0.624439	0.448015	0.37571
XP_038953286.1	0.0	0.0	0.0403323	0.0	0.0268533	0.0
XP_038953296.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953297.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953298.1	1.05428	0.0	0.0	0.0	0.580295	1.87165
XP_038953305.1	0.0	0.0648233	0.0415944	0.0148871	0.0	0.0
XP_038953307.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953310.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953315.1	0.134763	0.0	0.0	0.0	0.0	0.0
XP_038953321.2	0.657161	0.586703	0.637751	1.76714	0.620626	0.458925
XP_038953323.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953324.1	0.0	0.0	0.0142654	0.0106811	0.0145895	0.0620137
XP_038953325.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953330.1	0.120832	0.0	0.0317825	0.399745	0.0580119	0.0
XP_038953335.1	0.0	0.798893	0.138034	0.0520761	0.996417	0.0
XP_038953341.2	0.145653	1.9762	1.42192	0.143513	0.878724	0.276034
XP_038953342.2	0.206436	0.539621	0.339812	0.119193	0.0608323	0.163104
XP_038953352.1	0.190213	0.252245	0.0777746	0.0	0.054497	0.237435
XP_038953394.1	7.1913	2.79125	1.89198	4.8411	3.77208	6.77867
XP_038953399.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953404.1	0.0	0.0	0.00975587	0.0	0.0	0.0
XP_038953429.1	18.9407	12.5733	11.7526	28.3727	12.8119	6.79769
XP_038953451.1	0.0	0.167461	0.0308124	0.0807639	0.241072	0.0
XP_038953459.1	1.04405	0.289717	0.589095	1.03069	0.847017	0.555221
XP_038953472.1	3.09526	5.49436	3.80819	3.43914	2.6426	0.026439
XP_038953478.1	0.0	2.16139	1.33123	0.0	0.0	0.408527
XP_038953481.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953516.1	11.9488	11.8677	10.9607	10.4456	11.9794	10.5032
XP_038953533.1	7.90358	7.82019	7.30052	5.56855	6.29328	6.64466
XP_038953570.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953579.1	0.609166	1.03735	2.07602	0.78429	1.94777	0.671035
XP_038953604.1	32.5771	26.9286	23.6885	36.8552	27.4658	12.0267
XP_038953611.1	5.596	3.02636	4.04104	5.94698	5.76877	3.82246
XP_038953616.1	213.706	111.769	70.548	256.084	122.038	63.2124
XP_038953624.1	2.33112	1.81871	1.64341	2.36919	1.92271	1.9935
XP_038953626.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953666.1	0.0	0.0	0.218052	0.0	0.0	0.0
XP_038953670.1	8.76617	5.53966	8.66249	17.2336	10.9731	2.07692
XP_038953690.1	0.559601	0.296611	0.327907	0.451724	0.167874	0.0
XP_038953711.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953740.1	1.2598e-05	9.13002e-06	9.85141e-08	5.77988e-10	0.0	0.0
XP_038953741.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953749.1	8.76983	4.17227	2.57711	8.39167	6.22641	5.92582e-11
XP_038953753.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953764.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953777.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953789.1	0.0	0.0	0.0	0.00967163	0.0	0.0
XP_038953809.1	0.0	0.0	0.195849	0.172786	0.380321	0.808713
XP_038953828.1	3.46108	0.956828	0.886913	3.69806	1.9008	1.18048
XP_038953831.1	0.0	0.0	0.0316038	0.0	0.0	0.0
XP_038953849.1	0.0817966	0.0	0.0706705	0.13952	0.027044	0.0
XP_038953858.1	6.88165	3.53839	2.79775	13.9297	4.88769	5.63195
XP_038953863.1	0.0	0.000175906	0.209994	0.254923	0.0	0.0
XP_038953884.1	0.0	0.0	0.137562	0.0555323	0.293099	0.129187
XP_038953892.1	2.35891	0.185571	0.691924	0.00101921	0.210044	0.0
XP_038953911.1	0.0185121	0.0140859	0.0243713	0.0055202	0.0191897	0.0
XP_038953914.1	0.0	0.792583	0.796091	0.174546	0.286329	0.120716
XP_038953934.1	15.6318	8.516	5.55483	11.2505	6.83222	0.733834
XP_038953937.1	0.0645378	0.0384755	0.0216873	0.0382646	0.0510356	0.0231569
XP_038953939.1	0.0	0.0761787	0.0256042	0.0	0.0	0.0
XP_038953948.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953982.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038953989.2	0.0	0.0	0.0363522	0.0722717	0.0562797	0.0400724
XP_038953998.2	0.0	0.0	0.0555192	0.0463699	0.0385969	0.574951
XP_038954015.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954017.1	0.0771717	0.0400176	0.0381786	0.0335714	0.0232885	0.0
XP_038954018.1	3.82019	2.59878	1.77654	4.75101	2.32618	3.66243
XP_038954019.1	0.0	0.0	0.0	0.0	0.0448401	0.0287656
XP_038954020.1	0.0	0.045118	0.0	0.0	0.0	1.63298e-10
XP_038954023.1	0.877442	1.16817	2.09928	0.924247	1.09789	0.710053
XP_038954024.2	0.377116	0.105193	0.476116	0.304354	0.366903	0.0
XP_038954025.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954026.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954027.2	0.0	0.0	0.0	0.0	0.0266194	0.0
XP_038954031.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954042.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954049.1	0.0918459	0.110782	0.0645901	0.0346187	0.0671048	0.0838608
XP_038954051.1	0.0	6.21985e-09	0.0	0.0	0.0	0.0
XP_038954058.1	0.200275	0.223712	0.187433	0.082582	0.203677	0.298601
XP_038954059.1	1.56936	1.26875	1.7919	1.53588	1.90462	1.25531
XP_038954061.1	0.545716	0.373754	0.235727	0.0407324	0.0409513	0.491343
XP_038954062.1	0.0	0.083203	0.0	0.0	0.0	0.0
XP_038954063.1	0.0	0.410584	0.0	0.0	0.0911988	0.194079
XP_038954068.1	0.0	0.0	0.0	0.041745	0.0	0.0
XP_038954069.1	0.0475777	0.0690066	0.0	0.0316194	0.0148586	0.0
XP_038954070.1	0.0091833	0.263383	0.186941	0.0112107	0.285201	0.0636197
XP_038954072.1	28.9568	31.4371	24.1412	36.1892	35.2348	24.5752
XP_038954074.1	10.3156	4.18743	5.91958	8.04884	5.97392	5.25562
XP_038954076.1	0.0	0.173558	0.0	0.139961	0.0	0.0
XP_038954078.1	0.0693342	2.65254e-05	2.64365e-07	0.0286923	0.0305301	2.55471e-08
XP_038954094.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954104.1	0.0461352	0.0757283	0.0755647	0.101495	0.0686454	0.0165735
XP_038954108.2	0.0	0.0	0.0	0.0	0.0	0.0612399
XP_038954109.1	0.0	0.0	0.0	0.0	0.0105575	0.0
XP_038954113.2	0.0	0.0	0.0	0.0	2.61764e-07	0.0
XP_038954117.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954120.1	0.0	0.0	0.082804	0.0291093	0.0	0.0
XP_038954123.1	0.903215	0.945086	0.258311	0.0302205	0.0886003	0.169225
XP_038954126.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954127.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954139.1	0.0	0.00373064	0.0213619	0.0	0.0214707	0.0
XP_038954160.1	0.0	1.63517e-10	0.0	0.0	0.0	0.0
XP_038954168.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954170.1	0.151562	0.450501	0.751368	0.432181	0.577068	0.310629
XP_038954172.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954174.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954178.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954192.2	0.0	0.0	0.0280336	0.00688945	0.00260395	0.0
XP_038954211.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954215.2	0.467963	0.891018	0.0681921	0.409567	0.710948	0.0
XP_038954217.1	0.00157133	0.00111294	9.72373e-07	0.303961	0.000167947	0.000812298
XP_038954243.2	0.0	1.77299	1.07638	0.156172	0.0	1.95421
XP_038954253.1	0.0	0.262801	0.0	0.0	0.0	0.122963
XP_038954255.1	0.753808	0.966737	0.372019	0.87257	0.554472	0.0616862
XP_038954258.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954262.1	0.299104	0.0	0.238276	0.0963199	0.0925766	0.40588
XP_038954267.1	0.406711	0.235985	0.724768	0.968734	1.24177	0.508673
XP_038954276.2	0.116527	0.375094	0.366228	0.143028	0.246221	0.320714
XP_038954285.1	0.252899	0.75702	0.955589	0.177788	0.440865	0.0
XP_038954293.1	0.852903	1.84946	1.63573	1.50692	1.36897	0.180433
XP_038954309.1	0.320096	0.71843	0.299975	0.119862	0.242884	0.0
XP_038954318.1	0.209502	0.148339	0.111188	0.169769	0.13464	0.0142767
XP_038954326.1	6.00656	3.06627	3.48175	2.54572	2.00848	0.592499
XP_038954332.1	2.06685e-10	0.19488	0.823837	0.52925	0.112629	0.0521693
XP_038954340.1	0.0306581	0.126551	0.161633	0.0583086	0.110524	0.0
XP_038954347.1	0.0	0.00101131	0.0176009	0.00181308	0.000428977	0.000924961
XP_038954357.1	0.0	0.35827	0.369363	0.271977	0.160906	0.414818
XP_038954360.2	0.0	0.0	0.0983005	0.0	0.0	0.0
XP_038954365.1	37.4127	45.7913	29.8376	32.7072	37.8171	30.4213
XP_038954373.1	0.541104	0.00136796	0.589058	0.764719	0.188789	0.0
XP_038954389.1	0.381874	0.351903	0.19304	0.206208	0.144055	0.382386
XP_038954403.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954482.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954515.1	5.13591	1.25483	2.56349	1.37325	1.30208	0.704031
XP_038954525.1	0.416989	0.535514	0.675519	0.926654	0.516069	0.209429
XP_038954538.1	1.14358	0.800201	0.847271	0.622722	1.40948	1.17131
XP_038954550.1	0.956722	1.1988	1.16914	0.773262	0.949167	0.463608
XP_038954563.1	0.0	5.03924e-08	0.0164231	0.239104	0.0	0.0640937
XP_038954571.1	0.974729	1.10292	0.960535	0.594733	1.33387	0.323979
XP_038954602.1	0.242659	0.0	0.0	0.0	0.0	0.0
XP_038954639.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954650.1	8.83547e-05	0.0	0.0898648	0.0583068	0.165845	0.0
XP_038954659.1	0.0988772	0.0491916	0.0564198	0.0802102	0.0454059	0.00575468
XP_038954673.2	0.610833	0.246386	0.345246	0.675206	0.507579	0.0662349
XP_038954742.1	3.21873	3.44425	1.72143	4.88931	3.4639	2.18715
XP_038954753.1	0.0	0.0	0.187983	0.0	0.0	0.0412358
XP_038954829.1	0.0	0.0	0.0	0.0	0.0	0.014907
XP_038954881.1	0.0	0.205569	0.19653	0.239803	0.247641	0.0
XP_038954892.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038954930.1	0.0149092	0.0789219	0.0574887	0.0319513	0.0131111	0.0382695
XP_038954950.1	7.54957	6.84161	10.1162	2.92148	3.03499	12.4715
XP_038954974.1	58.9858	193.894	209.261	26.8832	182.853	275.494
XP_038954994.1	5.22579	1.8383	4.55588	6.34822	2.41609	0.015758
XP_038955000.1	1.08655e-06	4.66247e-05	3.31102e-06	0.455997	2.96159e-07	1.16116e-05
XP_038955005.1	0.329289	0.0	0.119689	0.140697	0.0410983	3.81291e-11
XP_038955024.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955055.1	0.737051	0.973824	0.523057	1.24758	0.824535	0.354748
XP_038955076.1	0.170215	1.21055	0.548833	0.175603	0.51821	0.475066
XP_038955077.1	2.70988	1.91447	1.20156	2.14874	2.36494	0.955063
XP_038955078.1	0.0	0.00862819	0.00592331	0.00849008	0.0188653	0.0222566
XP_038955084.1	0.0270408	0.0318248	0.0	0.0365724	0.00651911	0.0720277
XP_038955090.1	0.0995934	0.0464046	0.058235	0.13847	0.0676798	0.0439223
XP_038955096.1	1.8277	1.43208	1.13825	1.58812	1.28789	0.365259
XP_038955098.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955106.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955115.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955121.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955131.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955142.1	4.48652	4.1154	2.91811	4.11173	3.20773	1.64963
XP_038955143.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955155.1	0.0887327	0.444014	0.37732	0.0530593	0.238582	0.136463
XP_038955159.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955160.1	0.411028	0.570227	0.574834	0.419164	0.367588	0.206267
XP_038955163.1	5.49155e-08	0.0	4.21429e-05	0.01812	0.033626	0.0
XP_038955172.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955181.1	0.393014	0.452262	0.301661	0.545754	0.351997	0.102514
XP_038955183.1	9.72715	9.33994	10.1145	11.0705	11.9275	11.9654
XP_038955187.1	0.824234	0.0	0.810432	0.705796	0.686507	0.967035
XP_038955193.1	0.0	0.0	0.0180415	0.0106141	0.0308353	0.0
XP_038955201.1	2.97789	7.26421	5.88832	1.32527	1.4778	0.0
XP_038955205.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955206.1	0.0274014	0.79384	0.611857	0.293427	0.00112058	1.70461e-05
XP_038955212.1	1.0167	1.1002	0.700351	1.43198	1.48697	0.521152
XP_038955219.1	0.210647	0.22749	0.116142	0.152773	0.166474	0.0875959
XP_038955226.1	0.442812	0.560794	0.546749	0.0569499	0.374425	0.328124
XP_038955230.1	0.0	0.0	0.0207802	0.0145596	0.0	0.065229
XP_038955232.1	0.591987	1.17641	0.847823	1.16514	0.837335	0.169805
XP_038955240.1	0.150402	0.0	0.0674995	0.177394	0.13831	0.0
XP_038955252.1	0.147727	0.0453228	0.0604439	0.176685	0.180935	0.0227739
XP_038955263.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038955289.1	38.0866	24.731	27.2228	31.1492	26.5571	24.735
XP_038955296.2	0.0	0.0	0.122697	0.0	0.0	0.183393
XP_038955298.1	0.118059	0.17339	0.176937	0.207782	0.196099	0.0225434
XP_038955299.1	0.0	0.0983797	0.0	0.0223081	0.0	0.0
XP_038955312.1	1.02449	2.05424	1.30156	1.82118	2.02757	0.653405
