GeneID	Skin_rep1	Skin_rep2	Skin_rep3	Skin_rep4	Skin_rep5	Skin_rep6
XP_045236091.1	0.0	0.835528	1.45248	0.909286	0.339822	0.530407
XP_045236094.2	0.653455	0.938044	0.595799	0.72989	0.692885	0.430996
XP_045236095.1	17.8417	6.44056	14.2111	20.9368	2.78984	7.4484
XP_045236103.1	123.286	155.067	146.237	115.084	130.889	157.751
XP_045236104.2	14.4916	17.8217	25.7581	52.7921	31.182	37.2973
XP_045236107.2	32.9271	33.9679	32.4017	30.6905	29.9964	22.494
XP_045236108.2	12.7485	15.3666	7.56547	9.74915	11.4019	10.6989
XP_045236119.2	1.29595	0.808898	0.0	0.0	0.133897	0.536162
XP_045236132.1	0.0601839	0.0632689	0.190377	0.167684	0.0480974	0.203739
XP_045236134.1	7.92966	9.53584	9.70836	9.30068	8.02634	8.9357
XP_045236135.1	0.0236884	0.0757921	0.0	0.0253235	0.213743	0.0
XP_045236141.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236142.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236146.1	296.22	299.833	241.586	261.752	296.405	250.221
XP_045236147.1	1.45446	2.10171	0.852234	1.7017	1.03207	0.653252
XP_045236156.2	0.112693	0.19799	0.313016	0.181894	0.391917	0.290879
XP_045236166.2	0.0	0.114963	0.0	0.0	0.0	0.0
XP_045236167.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236175.1	6.29294	8.52913	8.64244	7.92762	4.68987	3.14
XP_045236179.1	0.306092	0.128377	0.0334222	0.204042	0.162149	0.427637
XP_045236189.1	130.151	125.249	153.692	113.473	138.411	120.558
XP_045236201.2	23.0746	25.2175	26.2984	24.7681	19.4736	22.7705
XP_045236211.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236222.2	0.0	0.0398787	0.0	0.0	0.0	0.0
XP_045236225.1	2.98615	3.48903	2.90094	4.54209	3.37466	3.4634
XP_045236227.1	1.13258	0.853346	0.0	1.37932	0.697946	0.586567
XP_045236230.2	0.0434389	0.0175574	0.0650658	0.00583338	0.0	0.0
XP_045236233.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236238.1	0.247738	1.863e-10	0.403043	0.0881482	0.165372	2.19357e-07
XP_045236247.2	0.000130121	0.365721	0.00294607	0.0	0.0	0.0
XP_045236250.1	1.8857	1.15473	1.29265	4.25445	1.88878	0.981895
XP_045236264.1	0.349414	0.311136	0.238384	0.225186	0.440713	0.383553
XP_045236270.2	0.154696	0.13509	0.194776	0.179195	0.273175	0.249752
XP_045236271.1	43.4092	31.4884	25.5514	37.1891	45.3058	27.9659
XP_045236277.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236287.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236288.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236299.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236343.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236348.1	0.58216	0.134639	0.703883	0.514155	0.0743579	0.468684
XP_045236364.1	21.7873	25.9201	31.6313	26.8981	26.2598	26.1747
XP_045236396.2	0.265426	0.10317	0.127669	0.0691171	0.29041	0.340127
XP_045236397.2	5.37782e-10	0.0	0.150019	0.39287	4.29147e-09	0.0
XP_045236409.1	0.223491	0.378974	0.0	0.414093	0.398141	0.29641
XP_045236417.1	91.8109	99.642	94.8753	88.9646	106.157	72.2981
XP_045236420.2	0.0	0.0	0.929315	0.0	0.810973	0.0
XP_045236422.1	2.87115	5.92885	3.16719	2.15302	4.26996	3.16206
XP_045236426.2	5.18832	7.75947	6.02129	5.25968	6.93372	6.59875
XP_045236429.1	69.8855	68.4278	87.6941	90.6021	61.5636	67.7458
XP_045236450.1	22.7258	27.1323	30.3166	21.1367	21.6574	14.6661
XP_045236451.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236453.2	0.0	1.62733e-06	0.0	0.168764	0.0	0.0
XP_045236468.1	29.6855	26.407	32.8356	30.7801	25.5042	26.5029
XP_045236471.2	0.267846	0.349265	0.896233	0.193619	1.33348	0.372731
XP_045236489.1	12.8752	12.7641	14.5607	15.5116	10.0427	10.2523
XP_045236501.2	58.4943	53.5681	55.5534	44.9011	42.5348	49.3904
XP_045236503.2	0.0	0.0	0.0	0.0	0.0	6.94981e-08
XP_045236515.2	0.0	0.0	0.0	0.121302	0.0	0.206255
XP_045236517.1	4.56795e-06	1.88099e-10	2.14829e-10	2.80572e-07	0.0	0.00225979
XP_045236526.1	0.710794	0.389961	0.477753	0.310603	0.677939	0.347568
XP_045236532.2	12.1269	8.65319	14.5441	12.1245	7.8165	9.85879
XP_045236538.1	78.6251	73.9639	76.4167	91.9955	76.9296	71.4404
XP_045236540.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236545.1	0.599125	0.318191	0.406348	0.372473	0.664982	0.413506
XP_045236548.2	0.0530364	0.0473295	0.0918717	0.0287981	0.107941	0.0
XP_045236555.1	121.813	140.073	127.701	128.472	135.353	131.909
XP_045236557.1	2.41679	3.90926	1.68788	2.04491	0.941105	0.518588
XP_045236561.1	3.65124	2.68222	3.46352	3.58653	3.6342	3.9159
XP_045236565.2	0.486332	0.476394	0.336161	0.81946	0.0	0.330219
XP_045236566.1	29.2348	29.4167	29.5839	30.3748	31.0927	27.9707
XP_045236567.1	6.4435	4.56367	5.71359	5.89575	4.34526	4.5625
XP_045236568.2	1.02658	0.870347	0.89294	1.29525	1.20291	1.42168
XP_045236575.1	0.0	0.0	0.0	0.0	0.0	0.194555
XP_045236577.1	28.5607	31.229	30.9183	22.4874	32.8122	37.9616
XP_045236579.1	862.66	1461.24	1431.72	1114.61	463.389	666.692
XP_045236584.1	21.2908	29.009	28.5116	18.7949	19.9104	18.6013
XP_045236588.1	2.07089	3.45061	3.24572	1.58643	1.55162	2.60684
XP_045236590.2	1.92508	2.0349	1.59186	2.27448	1.47574	2.25146
XP_045236591.2	3.66696e-08	2.63379e-10	5.00006e-07	0.0	7.65496e-05	2.16175e-06
XP_045236603.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236612.1	32.3528	39.2723	34.307	37.5528	34.5888	32.9835
XP_045236616.2	64.1365	64.3195	48.4564	46.2213	77.7936	49.2974
XP_045236618.2	0.781144	1.30846	0.0105107	0.583633	1.10274	0.689114
XP_045236632.1	0.303545	0.616683	0.0	0.522923	0.223357	0.249393
XP_045236634.2	0.0885208	1.46078	1.65258	0.152504	0.0	0.000215663
XP_045236642.1	6.37599	9.4131	1.97508	5.33279	5.9536	2.3404
XP_045236646.2	0.364539	0.424378	0.508183	0.262077	0.10192	0.395973
XP_045236665.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236677.2	0.214826	0.329434	0.374558	0.133206	0.318313	0.279896
XP_045236678.2	0.094303	0.609174	0.520381	0.0776048	0.0111012	0.452932
XP_045236686.2	8.483	3.66471	1.06685	6.31188	14.424	5.54817
XP_045236689.2	0.543197	0.185402	0.347602	0.81631	0.523863	0.544829
XP_045236691.2	24.5808	22.532	19.3284	19.0962	19.4741	18.1863
XP_045236693.2	0.195463	0.0	1.00239	0.0	0.0	0.0
XP_045236695.2	68.2018	66.3042	78.3578	61.1456	51.9401	50.6552
XP_045236699.2	1.59378	0.611194	1.90999	1.65344	1.14253	0.586619
XP_045236702.2	28.5761	26.3552	23.7302	24.4292	24.0673	21.4188
XP_045236714.1	2.57201	6.07778	4.4966	3.5284	0.0675824	5.12725
XP_045236725.2	1.33542	4.03655	0.000240184	5.08345	2.0164	2.01663
XP_045236734.2	0.0	0.0	0.0	0.0246601	0.0	0.0960923
XP_045236744.1	0.291901	0.242576	0.200418	0.235789	0.164321	0.26647
XP_045236754.1	34.8563	31.6787	42.4174	40.1074	35.6871	28.753
XP_045236759.2	0.758598	0.0	0.0	1.21308	0.540453	1.0427
XP_045236760.1	0.925968	0.966215	1.27285	1.40741	1.08676	1.11966
XP_045236763.1	6.63465	9.90843	6.64331	7.52955	9.2281	5.33315
XP_045236778.2	1.04977	0.878097	0.772476	0.967239	0.0	0.0
XP_045236780.1	68.9674	95.7297	85.5215	69.1065	81.7386	82.4771
XP_045236781.1	0.254917	0.162487	0.233999	0.191949	0.351913	0.136025
XP_045236789.2	1.18438	1.8309	1.77184	2.25811	1.43559	0.965151
XP_045236790.1	72.3329	83.3573	79.4381	63.6019	77.0016	68.1651
XP_045236791.2	0.161976	0.659393	0.48313	0.0886238	0.81538	0.438722
XP_045236793.2	0.0	0.0	0.543283	0.0	0.0	0.0
XP_045236807.2	0.224097	0.0	0.117323	0.0528897	0.0655345	0.0
XP_045236850.1	0.946687	0.872806	0.264878	1.36514	0.73531	0.993327
XP_045236852.2	0.0136017	0.0	0.0	0.0	0.0247558	0.0
XP_045236853.1	7.23682	9.99397	8.26298	5.25975	9.26937	10.9949
XP_045236856.2	0.752222	0.773333	0.731859	1.11143	0.527681	0.726521
XP_045236857.2	24.2082	33.0357	19.4579	24.3227	27.9686	19.6735
XP_045236858.1	33.9548	30.477	42.3075	40.4059	34.342	33.8636
XP_045236866.2	1.1752	0.555557	2.31449	2.08133	0.134914	1.7441
XP_045236878.2	0.0376894	0.0	0.0	0.0	0.0	0.0
XP_045236879.1	34.2294	25.1768	52.0211	45.1113	26.4699	35.2541
XP_045236881.2	161.78	151.834	211.869	278.158	397.147	174.662
XP_045236886.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236888.2	34.469	30.266	33.6634	34.5687	33.4577	27.8054
XP_045236893.2	0.0	0.0	0.0	7.82853e-08	1.71071e-07	0.0
XP_045236916.2	28.0212	26.3433	27.6038	26.3109	23.2297	24.6031
XP_045236920.2	0.26684	0.954704	0.389186	0.406202	0.113773	0.320306
XP_045236925.2	2.41156	3.74591	0.997399	1.77898	1.56852	0.0
XP_045236930.1	3.3987	1.08507	2.77825	1.31186	0.364529	0.731706
XP_045236931.1	10.6784	9.88114	13.6358	13.341	12.4186	11.4359
XP_045236948.2	0.0	0.0	0.0	0.0385786	0.0	0.0
XP_045236951.1	2.78649	1.23667	4.09075	3.37653	1.13613	0.735389
XP_045236960.1	1.85736	1.07344	1.10187	4.65006	2.30372	0.685282
XP_045236973.1	201.861	182.037	225.29	239.242	237.797	181.294
XP_045236975.1	3.62488	4.10763	5.00739	1.57065	6.15041	3.02991
XP_045236978.2	3.10518	2.10835	9.15334	5.7779	10.9284	9.0031
XP_045236985.1	2.31315	3.08437	2.39584	2.25771	1.2219	1.30673
XP_045236986.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236996.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045236997.1	164.851	138.735	132.793	139.18	178.152	96.624
XP_045236998.2	0.118665	0.0	0.0	0.231924	0.893801	0.000971436
XP_045237008.2	3.42161	4.30706	2.69306	4.102	3.54072	3.29239
XP_045237009.1	0.712329	0.103913	0.680329	0.646408	0.299922	0.14486
XP_045237014.1	9.44538	8.1211	8.0579	10.6726	8.49997	7.72293
XP_045237020.2	0.00172604	3.32533e-10	0.0	0.421939	0.0	1.06752
XP_045237028.2	11.4582	8.58819	9.29074	9.57109	8.82027	10.2373
XP_045237030.2	0.0964667	0.121007	0.21174	0.0666822	0.121354	0.123037
XP_045237041.1	2.46739	0.0	0.0	2.06009	3.8914	0.75981
XP_045237044.2	4.45246	6.3937	10.3221	5.77625	6.12763	7.60634
XP_045237063.2	0.000111449	0.218511	0.0	0.475795	1.33661e-07	0.0
XP_045237078.1	2.64433	2.55928	1.15103	2.92462	1.4169	3.02364
XP_045237079.2	0.0	0.0	0.0	0.0	0.0	0.0688887
XP_045237082.2	2.90336	2.49394	2.76707	2.67407	1.62456	3.43125
XP_045237085.1	0.339596	0.302917	0.286576	0.490092	0.0938991	0.209795
XP_045237097.2	0.0782791	0.0	0.0	2.07648e-10	0.337543	0.326407
XP_045237107.2	2462.13	2515.08	1943.74	2477.85	4474.16	1388.96
XP_045237109.1	0.933722	1.15235	7.18526	0.888261	1.5532	1.35526
XP_045237110.2	2.81209	2.59089	2.94362	3.18136	2.19046	2.31788
XP_045237112.2	12.9625	18.1216	10.8994	14.1186	11.2099	16.8695
XP_045237125.1	2.7694	3.1461	2.17937	2.65581	0.937355	0.657632
XP_045237128.1	83.4724	68.5267	119.03	81.2522	72.0373	79.507
XP_045237131.1	0.194683	0.116429	0.0	0.476611	0.512651	0.594198
XP_045237133.2	18.2226	18.2934	13.388	16.8812	17.5828	16.5307
XP_045237135.2	0.459923	0.65237	0.0	0.0	0.415454	0.235505
XP_045237147.2	0.0	0.0	0.0	0.0	9.61027e-06	0.0
XP_045237169.2	22.4711	24.1026	34.8894	44.5561	29.4326	25.709
XP_045237175.1	127.858	132.949	129.646	131.196	118.231	130.102
XP_045237176.1	0.666485	0.132049	0.155145	0.843251	0.279033	1.25034
XP_045237177.2	2.01133	1.12363	1.54545	2.17949	2.95313	1.75836
XP_045237181.2	0.495606	0.376353	0.406656	0.435522	0.450833	0.339831
XP_045237182.2	2.1368	5.07902	3.03446	3.9283	3.34382	4.20565
XP_045237183.1	97.0493	89.3096	98.3749	83.9249	92.1362	95.1791
XP_045237184.2	23.6598	57.9112	35.5212	22.3285	11.8444	14.941
XP_045237185.2	4.1903	0.315994	1.82693	0.0700511	0.40222	0.0673771
XP_045237199.2	0.416529	0.302364	0.347012	0.360982	0.40341	0.501179
XP_045237201.2	2.66035	2.29421	2.01358	2.61785	2.34709	3.06847
XP_045237202.1	0.122116	2.14424	2.07062	0.0	2.76374	0.12258
XP_045237207.2	1.1989	1.68803	1.34661	1.76241	1.11923	1.82176
XP_045237208.1	49.0842	45.8878	53.7996	49.2089	30.8943	38.8629
XP_045237211.1	0.248201	0.17849	0.230586	0.146291	0.16847	0.229823
XP_045237212.2	0.429708	0.400629	0.704354	0.548868	0.462502	0.420764
XP_045237213.1	5.32767	5.21095	5.63246	3.63313	3.72161	2.4745
XP_045237217.2	9.67946	129.839	5.09216	60.0078	70.8612	13.2094
XP_045237218.2	0.0	0.0	0.400004	1.10214e-07	0.0	0.0
XP_045237259.2	4.40346	3.23169	4.95765	2.86106	6.80009	3.62886
XP_045237265.2	0.155858	0.18675	0.270324	0.170724	0.105668	0.0745805
XP_045237273.2	5.81356	4.60327	4.5682	4.89596	3.51178	4.75905
XP_045237279.2	5.2488	9.25759	47.4562	2.32354	2.18361	13.8856
XP_045237282.2	0.1072	0.0	0.0	0.0654132	0.258172	0.0
XP_045237316.2	0.349859	0.25939	0.922548	1.05799e-08	0.509407	0.0
XP_045237333.2	0.513136	0.301961	0.259863	0.496015	0.256392	0.363589
XP_045237340.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237364.1	9.05433	9.5625	13.0224	16.7293	12.222	12.1443
XP_045237366.2	1.73483	3.94594	6.55066	3.87163	1.51459	2.33734
XP_045237376.2	26.2788	20.9528	20.277	22.6358	24.876	22.5732
XP_045237378.2	1.03049	2.33091	0.613912	2.01942	1.36596	1.25347
XP_045237382.2	30.9216	40.7369	29.4357	26.7677	33.2479	29.3813
XP_045237389.1	7.8183e-11	6.24947	2.15084	4.1503	2.46668	4.40664
XP_045237400.1	12.7083	10.4309	14.1496	12.1008	8.77633	10.95
XP_045237402.2	6.76713	7.49448	9.36472	7.19955	10.2181	7.51734
XP_045237407.2	0.0157982	0.0	0.0	0.0	0.0	0.0
XP_045237424.2	7.62243	6.48509	8.30695	8.24216	6.21701	6.66327
XP_045237432.2	15.5939	14.9351	15.9905	21.3807	12.4098	10.744
XP_045237439.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237444.2	0.0219989	0.0	0.0	0.0	0.0402266	0.0227762
XP_045237446.2	32.4536	33.7603	34.6639	34.5656	28.643	34.094
XP_045237448.2	1.74908e-05	0.0	0.317169	0.00256562	1.65821e-10	7.86598e-11
XP_045237454.2	6.71077	6.99321	5.7067	7.58938	7.0542	7.50721
XP_045237455.2	3.83342	6.65107	0.000494516	3.09702	9.78375	8.60424
XP_045237458.1	20.5255	17.8433	19.812	19.4238	18.7664	17.6039
XP_045237466.1	195.89	170.11	182.172	212.289	198.372	183.506
XP_045237481.1	6.05575	5.4778	6.31401	6.94284	7.3667	5.37787
XP_045237482.1	69.1352	66.8466	55.0267	67.0753	46.9934	53.8287
XP_045237488.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237497.1	2.07985e-08	1.18478	7.13714e-05	0.682726	0.589217	0.00167982
XP_045237520.2	0.0	0.159955	0.330354	0.0	9.82479e-08	0.412787
XP_045237523.1	0.077385	0.713181	0.556542	0.268272	0.247144	0.172005
XP_045237528.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237536.2	3.31247	2.97006	4.95065	5.05267	4.4546	4.35732
XP_045237539.2	1.21475	0.441887	1.4356	1.02689	0.297196	1.07689
XP_045237572.1	6.35548	3.07165	5.26485	6.23183	3.2237	7.69729
XP_045237578.1	0.0	0.0	0.0	0.0	0.0	0.151774
XP_045237583.2	104.125	110.593	92.5363	117.57	155.631	77.7225
XP_045237589.2	0.66879	0.453953	0.820962	1.20769e-06	0.758039	0.266503
XP_045237593.1	23.733	20.1376	14.5846	20.4027	22.9438	17.0792
XP_045237602.1	7.96336	9.04549	9.44048	9.9199	6.06788	7.51852
XP_045237604.2	0.0154402	0.0	0.0622784	0.0653489	0.0	0.0948698
XP_045237605.2	3.59909	2.81125	1.33182	1.90655	1.93613	1.63218
XP_045237611.2	0.190812	1.88876e-09	0.324058	0.179174	6.87725e-10	0.296438
XP_045237616.2	4.46357	4.92837	3.42803	2.52211	4.35138	2.93404
XP_045237632.1	1.87596	14.5643	22.6628	22.8127	14.4551	3.28899
XP_045237641.2	0.379681	0.216815	0.417694	0.173854	0.0	0.0
XP_045237648.2	0.851103	1.27122	1.10832	1.86235	0.761336	1.12025
XP_045237650.2	4.27584	8.72642	9.12608	5.35909	7.78114	9.17347
XP_045237657.1	18.5063	20.0191	19.0095	19.115	24.2784	17.1552
XP_045237660.2	34.8916	41.2191	36.8223	33.1228	22.6408	38.8479
XP_045237681.2	4.82014	6.00564	3.62748	4.26697	6.59901	4.67589
XP_045237699.2	0.747923	0.579582	0.945177	0.397253	0.844974	0.682837
XP_045237722.1	1.03109	1.17746	0.780859	0.952411	1.17089	0.735643
XP_045237729.1	14.8317	15.6783	10.9139	10.2652	10.2453	10.0058
XP_045237734.2	0.360633	0.414304	0.728209	0.342784	0.990858	0.959312
XP_045237743.2	0.0657351	0.0	0.0	0.0	0.0	0.0
XP_045237745.2	2.04085	0.669657	1.43104	0.863421	1.30732	0.981696
XP_045237747.2	0.201177	0.0581868	0.073599	0.291125	0.164258	0.150619
XP_045237752.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237753.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237754.2	0.568483	0.784301	0.53362	0.644084	0.851439	0.390689
XP_045237755.2	0.39252	0.427579	0.295334	0.408573	0.272176	0.22396
XP_045237761.2	0.354958	1.02633	0.784656	0.387852	0.0721272	0.426199
XP_045237767.1	0.0	0.00736979	0.0	0.0	0.0	0.0
XP_045237778.1	34.6147	35.5745	38.3334	42.6732	35.0765	35.4341
XP_045237780.2	23.421	11.8905	11.2645	16.7756	17.0409	14.3563
XP_045237784.2	43.1448	64.0604	54.5166	44.2457	51.6311	56.4839
XP_045237789.2	0.139726	0.090371	0.489735	0.358862	0.28019	0.0
XP_045237791.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237812.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237820.2	334.54	338.577	320.572	367.734	297.997	283.587
XP_045237831.1	1.59781	2.08605	1.07181	1.64744	2.05312	1.47505
XP_045237848.1	0.347783	0.0	0.789314	0.210163	0.389064	1.39222
XP_045237854.1	0.162439	0.22534	0.180887	0.0704138	0.16922	0.272433
XP_045237863.2	1.30747	1.20372	3.01274	2.83031	1.1756	2.16023
XP_045237869.1	2.6905	0.697852	1.08377	4.00848	1.33763	2.21728
XP_045237871.2	0.344245	0.549742	0.349235	0.439292	0.225627	0.26358
XP_045237874.2	0.102966	0.0969053	0.0571592	0.050914	0.0547037	0.0745507
XP_045237875.2	0.109767	0.0	0.119799	0.0439524	0.0749315	0.0926821
XP_045237881.1	36.932	36.4026	43.8805	36.8656	36.6117	36.3883
XP_045237885.2	0.309433	0.349629	0.148119	0.223415	0.272447	0.163293
XP_045237901.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237910.2	0.157459	0.0	0.0920022	0.0	0.0716905	0.0662501
XP_045237915.2	0.0	1.49175e-07	0.0	0.0	0.0	0.0
XP_045237920.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237927.2	2.05006	3.93254	8.17536	4.19295	3.00636	3.09292
XP_045237931.2	1.11165	1.5726	4.20131	0.86872	2.91209	6.9123
XP_045237932.2	23.2355	22.4204	21.1911	26.0367	21.0573	22.9819
XP_045237937.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237953.2	0.0224135	0.0	0.108239	0.173016	0.166373	0.0
XP_045237955.2	4.82147	6.99524	10.2086	10.3182	6.29518	5.95806
XP_045237962.2	0.0	0.0	0.00348872	0.0	1.75438e-08	0.0
XP_045237966.1	11.782	14.6983	12.3956	13.6665	16.5473	14.448
XP_045237990.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045237991.1	0.125021	0.0980031	0.343858	0.12555	0.0871914	0.267474
XP_045237992.2	0.0	0.0	0.0967225	0.0	0.0870398	0.0502854
XP_045237999.2	0.0	0.0498013	0.0	0.0	0.0	0.0
XP_045238011.1	7.83772	7.87574	14.6043	7.31338	6.90124	8.26236
XP_045238018.1	47.7692	54.7348	51.0538	52.5603	44.701	54.2187
XP_045238040.1	0.287621	0.129344	0.29919	0.279874	0.160984	0.0661786
XP_045238043.2	0.0	0.0	0.0	0.0	0.0	5.0798e-08
XP_045238056.2	9.09469	7.32157	10.2058	8.5344	8.11118	11.3422
XP_045238058.2	0.135871	0.0	0.291828	0.238351	0.0	0.0
XP_045238060.1	61.6121	62.7376	69.8087	67.3161	59.899	52.8068
XP_045238065.1	27.1035	25.3839	19.1746	14.1191	16.8135	18.2518
XP_045238085.2	3.44176	2.55736	3.13218	6.4261	4.51276	3.79824
XP_045238095.2	0.545874	1.44402	0.815616	0.248179	0.159995	0.825891
XP_045238100.2	1.85228	1.23727	1.96244	0.981224	2.3439	1.88801
XP_045238106.2	0.871982	0.395972	0.373063	0.728587	0.68696	0.52348
XP_045238117.2	10.414	11.3269	9.24898	11.5457	12.7847	11.7119
XP_045238126.2	0.69435	1.1394	0.479702	0.471745	0.777371	0.83421
XP_045238129.2	10.3815	15.199	10.8768	6.61023	10.5588	12.7605
XP_045238130.2	0.647664	0.344635	5.11714	0.437233	0.972232	0.447761
XP_045238131.2	0.00301632	0.0621003	0.0122543	0.0484506	0.067928	0.0
XP_045238133.2	6.98649	5.20225	3.85588	5.23097	1.9629	3.23765
XP_045238149.2	15.4264	14.9689	20.7664	14.451	12.0092	13.2486
XP_045238152.1	71.4203	89.8299	72.9192	80.038	96.7524	74.766
XP_045238153.2	2.54281	2.70948	3.3658	3.20133	1.81678	2.16054
XP_045238161.1	1.46559	1.93042	1.97217	1.77379	1.30948	2.05897
XP_045238176.1	337.093	780.964	1068.42	122.252	564.622	1754.17
XP_045238181.2	36.3027	34.5943	27.7502	18.486	39.584	72.5585
XP_045238182.1	0.0	0.0	0.0	0.0	0.178134	0.0
XP_045238187.2	23.7878	25.9452	28.4548	31.4897	18.216	27.5011
XP_045238188.1	0.32706	0.00644066	1.29649	0.0027124	0.72242	0.11452
XP_045238191.1	3.38932	0.0	80.4056	0.0	9.19281	0.0
XP_045238192.2	4.98438	8.9237	7.07558	5.79754	5.22698	7.99576
XP_045238193.2	0.0	0.000537012	0.0	0.0	0.0	0.0
XP_045238205.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238224.1	0.0	0.0	0.0	0.10063	0.0	0.0
XP_045238228.1	0.0525821	0.253057	0.0	0.0	0.0805959	0.0936778
XP_045238229.2	0.207089	0.125971	0.189318	0.146535	0.166339	0.214464
XP_045238230.2	0.0594466	0.04302	0.092668	0.0428664	0.154253	0.0821985
XP_045238233.1	0.691419	1.01568	1.15765	0.994122	0.940654	0.956516
XP_045238237.2	126.644	129.35	115.884	124.409	145.293	128.116
XP_045238240.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238242.2	5.24788	6.53691	1.82568	3.58076	2.86206	0.806121
XP_045238249.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238272.1	1.18112e-07	1.66454e-07	0.0	2.11628e-07	1.93443e-07	3.95219e-07
XP_045238277.2	0.352689	0.556644	0.820802	0.459544	0.444251	0.530523
XP_045238284.2	0.4068	0.204774	0.407455	0.215981	0.356983	0.0535871
XP_045238292.2	1.55931	1.33332	0.87575	0.528509	1.28943	0.50905
XP_045238293.2	3.94639	3.58037	5.95661	2.98593	5.22241	5.39282
XP_045238299.2	4.57697	4.73054	2.78693	4.38244	3.06975	5.40154
XP_045238303.2	2.66219	0.290205	1.60016	2.77876	3.29709	2.87385
XP_045238314.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238325.2	1.30786	1.76767	2.03035	2.285	6.26775	1.94898
XP_045238329.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238337.2	2.01038	3.24737	3.51003	4.23305	2.29017	2.75598
XP_045238346.2	1.48212	1.51374	2.00825	3.72074	1.30915	0.856284
XP_045238351.1	99.6858	109.84	124.501	115.741	86.7729	102.138
XP_045238355.2	30.9575	38.2043	28.8272	30.6072	16.529	38.7153
XP_045238359.2	0.310976	0.0801239	0.280573	0.259572	0.189085	0.790717
XP_045238366.2	1.91843e-10	0.207765	0.00436699	0.000289164	0.0230078	0.836141
XP_045238379.2	14.8981	12.3046	11.6405	17.3858	12.84	14.1967
XP_045238411.1	3.39843	3.1179	3.49588	4.49416	2.50833	4.1591
XP_045238412.2	2.14581	2.03435	1.50007	1.99726	1.31659	2.49367
XP_045238422.1	0.585525	0.83506	0.767247	0.58735	0.366968	0.807106
XP_045238427.1	5.23736e-10	0.14729	1.80495	0.747609	1.1528e-10	8.70499e-05
XP_045238434.2	1.12705	2.8392	0.668408	1.36891	1.26985	2.49835
XP_045238443.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238449.1	0.74367	0.856062	1.70665	0.887759	0.254229	0.833681
XP_045238452.1	1.72487	0.317668	0.926353	0.607365	0.382329	0.817209
XP_045238466.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238480.2	2.9162	7.23759	4.93941	3.7006	4.7312	1.94039
XP_045238485.2	0.0	0.0	0.0	0.0	0.0195121	0.0
XP_045238502.2	94.8702	85.2848	79.4635	77.8817	103.484	61.0866
XP_045238503.2	13.6232	16.7998	13.2764	13.4251	12.8525	17.8317
XP_045238504.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_045238510.2	0.199656	1.3547	0.168291	0.457511	0.65258	0.990722
XP_045238520.1	0.110956	0.0205096	0.132132	0.136323	0.139283	0.104734
XP_045238538.1	24.5844	18.16	14.6527	17.6798	18.651	18.8528
XP_045238540.1	163.352	155.644	139.906	160.425	162.722	151.41
XP_045238541.2	0.219619	5.71642e-10	0.00344121	0.0	3.14534e-10	0.0
XP_045238547.2	1.0553	3.7952e-10	5.27134e-05	7.88982e-06	0.0	0.0252682
XP_045238552.2	0.236731	0.0	0.627968	0.0	0.255034	0.571016
XP_045238555.1	0.0486455	0.0	0.148506	0.230828	0.0	0.0
XP_045238556.2	0.0	0.00983174	2.64058e-08	0.486605	0.673769	0.0
XP_045238561.2	0.990543	0.88201	1.31472	0.629713	0.311517	0.970798
