GeneID	Thyroid_rep1	Thyroid_rep2	Thyroid_rep3	Thyroid_rep4	Thyroid_rep5	Thyroid_rep6
NP_937891.1	2.94501	2.72831	1.89235	1.39678	2.56596	2.02023
NP_937893.1	0.218249	0.299384	0.285135	0.208542	0.280164	0.300166
NP_937894.1	0.0	0.0	0.0621762	0.038212	0.0	0.0
NP_938034.2	11.9988	13.9457	12.2033	6.72709	7.89391	10.1398
NP_938037.2	36.9178	34.878	40.0754	35.609	38.7469	33.7849
NP_938038.2	1.6764	2.60632	1.39778	2.94003	2.6928	1.9216
NP_938040.1	3.92005	3.28494	5.96839	3.7108	3.14914	4.83528
NP_938041.1	5.9033	10.7355	5.99351	7.9316	8.69169	6.88262
NP_938042.2	0.0	0.0	0.0	0.0	1.20884e-10	1.71512e-05
NP_938044.1	0.453932	0.66626	0.898607	1.21942	1.27666	1.28909
NP_938045.2	5.1209	6.78187	8.21599	7.14215	6.62394	6.41793
NP_938046.2	6.62793	14.9017	14.3954	11.824	7.73857	8.46507
NP_938047.1	26.4771	38.3297	37.4518	31.7211	33.8283	35.3339
NP_938048.2	0.000249152	0.0979464	0.000156194	0.0782456	0.000642118	0.000633591
NP_938050.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_938053.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_938081.2	6.00227	9.3197	8.95924	9.12403	8.87538	6.94503
NP_938085.1	76.4189	67.0802	69.2622	78.1825	59.3897	54.9625
NP_940800.1	0.0345694	0.0	0.0	0.0	0.0	0.0
NP_940801.2	32.171	26.0997	15.7016	25.5801	22.4757	20.9409
NP_940806.2	1.14539	1.623	1.40916	0.703597	0.704477	0.601685
NP_940807.1	337.735	44.8362	142.435	259.977	211.959	110.696
NP_940809.2	0.0	0.0	0.433073	0.0	0.0553316	0.0
NP_940813.1	6.6685	12.3948	10.3414	14.2143	9.71268	9.99554
NP_940814.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_940816.1	43.1336	49.8421	53.7062	41.5634	40.0271	44.6371
NP_940817.1	11.8076	11.6096	15.1789	14.958	16.3721	18.3937
NP_941000.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941001.2	0.570767	1.09888	0.575228	0.571976	1.30033	0.493027
NP_941002.3	5.46318	8.89132	10.3855	9.36379	7.97579	8.06711
NP_941003.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941006.2	6.86849	9.60857	10.5918	9.32089	9.3362	10.4624
NP_941007.1	0.592667	0.353896	0.157717	0.363302	0.660912	0.398898
NP_941008.2	37.3168	39.1804	38.8655	30.1244	35.4705	25.1563
NP_941009.1	6.08425	6.76649	6.83504	6.44921	5.80427	6.80886
NP_941010.2	4.83365	10.5226	9.49667	7.08891	5.89172	8.22646
NP_941011.1	44.3066	36.3853	41.3088	43.1279	35.3973	29.1534
NP_941012.1	0.479758	0.705655	0.553085	0.563999	0.758135	0.14259
NP_941014.1	0.74857	0.562395	0.532166	0.825437	0.623732	1.32556
NP_941015.2	246.943	214.243	211.936	187.403	181.149	195.519
NP_941016.2	0.0	0.0	0.0	0.0965383	0.104865	0.0
NP_941018.1	8.82483	14.6781	14.7914	9.55443	12.3125	13.6072
NP_941019.2	1.52117	1.84742	1.69036	1.88212	1.64124	1.6083
NP_941020.1	0.259072	3.24862e-08	3.49889e-07	1.38925e-07	0.297565	1.2391e-06
NP_941021.1	2.73154	1.9037	1.15922	2.75449	1.90098	2.24757
NP_941023.1	0.0871643	0.0764526	0.0	0.092924	0.0616289	0.110123
NP_941024.1	9.06674	17.6865	29.1319	18.3644	26.0858	40.6887
NP_941026.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_941028.2	2.57835	7.54899	8.57041	6.37868	7.02251	9.42043
NP_941029.2	0.711065	1.68701	4.41354	2.9958	1.4489	2.53559
NP_941032.1	1.09111	1.40356	2.07395	2.55039	1.33681	0.938568
NP_941034.2	0.510672	0.543826	1.1218	0.283328	0.586728	0.369812
NP_941036.1	0.0	0.0	0.0	0.0	0.659026	1.85096e-09
NP_941039.1	0.885343	1.72163	0.574797	2.50427	0.409576	1.03598
NP_941044.3	0.401112	0.258329	1.0273	0.554451	0.730131	0.250554
NP_941047.1	16.108	13.6234	12.7443	27.3388	12.6249	18.4414
NP_941051.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_941052.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941054.2	2.38294	3.88169	2.98725	3.91042	3.12874	3.07875
NP_941055.1	48.881	67.1031	67.4017	58.6878	61.3324	57.0588
NP_941056.3	0.708827	0.957671	1.1314	0.779327	0.852631	0.829797
NP_941057.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941058.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941059.1	16.904	17.064	26.7432	26.2283	19.7193	28.2218
NP_941062.2	0.0	0.282289	0.0	0.221187	0.0	0.0
NP_941064.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_941065.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_941067.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941068.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941069.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941070.1	0.0355619	0.046842	0.0254892	0.026982	0.0287609	0.128498
NP_941071.1	62.7433	0.0	0.0	0.0	0.0	0.0
NP_941074.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941076.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941077.2	7.31786	8.31619	8.42129	8.43256	8.40195	7.80462
NP_941079.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941373.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_941958.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_942021.2	9.77835	0.957916	0.0	8.86283	1.46214	5.20567
NP_942022.2	0.0	0.0	0.0	0.0	0.0	0.00790715
NP_942023.1	182.031	133.633	178.937	188.212	189.492	178.578
NP_942024.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_942025.1	123.195	128.85	110.464	130.191	115.827	124.438
NP_942026.1	53.3652	60.365	35.0292	46.0194	52.544	60.2604
NP_942027.1	130.954	138.506	136.354	143.412	135.194	145.509
NP_942028.1	0.0	0.0	0.0292298	0.0	0.0302204	0.0
NP_942029.2	16.6118	8.05709	23.0272	9.15227	20.137	17.0364
NP_942031.1	8.11193	7.21634	10.3984	6.50833	9.43107	9.51758
NP_942032.1	56.4588	78.2246	74.4381	62.3393	83.652	84.2931
NP_942033.2	161.503	208.891	225.18	169.92	318.446	221.231
NP_942036.1	33.212	30.5296	74.4676	33.8686	70.5628	67.4912
NP_942037.2	153.777	141.05	156.312	162.652	127.208	106.672
NP_942038.1	18.7513	21.9226	20.3442	19.3901	21.1809	23.1655
NP_942040.2	157.448	151.248	146.087	158.026	167.637	172.716
NP_942043.2	0.686489	0.995969	1.16277	0.404778	1.73884	1.05995
NP_942044.1	38.0816	52.334	35.3848	35.5946	53.5916	44.076
NP_942045.2	4.25714	6.05973	9.95382	4.19948	7.97302	9.31813
NP_942046.1	248.853	269.503	250.983	252.564	300.766	257.145
NP_942047.2	15.6343	20.9372	23.0575	12.4665	32.6529	31.9172
NP_942049.1	35.2528	35.8877	44.2868	31.6827	45.0555	45.754
NP_942051.1	125.125	105.399	126.076	121.252	116.536	114.773
NP_942052.1	0.481159	0.754552	0.727123	0.321342	0.442102	1.10383
NP_942053.2	0.0	0.000632445	0.0	0.0	1.95501	8.25227e-07
NP_942054.2	2.60241	3.03199	5.96573	1.35079	6.30464	6.31464
NP_942056.2	3.58648	3.42572	4.12967	3.77002	5.58572	3.6284
NP_942058.1	4.43254	2.90493	1.42119	4.85666	5.23692	3.64413
NP_942059.1	6.80335	9.71483	7.35731	6.31333	9.05433	8.31191
NP_942061.2	26.9493	37.8015	23.9329	29.4429	27.6937	31.8557
NP_942065.1	11.4504	8.40351	10.1919	10.4857	9.58651	13.9676
NP_942066.1	49.9665	82.2305	69.3256	54.424	79.5172	86.0391
NP_942067.1	14.7348	16.1532	16.4851	15.3533	16.9596	15.3546
NP_942068.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_942069.1	14.1711	16.9862	35.9584	12.4419	23.486	22.1257
NP_942071.2	75.0892	27.053	17.3437	73.1409	23.8929	17.5581
NP_942072.2	1.38865	3.4962	1.84487	2.08298	5.90223	4.64976
NP_942073.2	0.83023	1.43828	2.0474	0.550778	1.84693	1.61132
NP_942075.1	133.133	61.8173	84.5008	132.599	76.5542	43.0806
NP_942076.2	23.6725	16.2765	33.8548	19.0256	39.7938	29.4682
NP_942078.1	33.7194	38.354	29.6624	39.6844	30.3199	31.0889
NP_942079.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_942081.2	66.0168	145.096	77.1028	72.5921	111.735	94.0422
NP_942082.2	12.4896	8.95827	11.4811	11.2176	14.9667	13.2711
NP_942083.1	457.549	414.297	390.887	480.047	320.871	322.279
NP_942085.1	0.0	0.0	0.0	0.0	0.0	0.0578844
NP_942086.2	1.55581	5.53975	1.83169	4.36075	3.16203	2.59699
NP_942087.2	0.0	0.0	0.0	0.0	0.0	0.107316
NP_942560.1	3.15153	12.6751	11.6588	10.2329	11.881	11.7645
NP_942561.1	3.53192	5.66819	9.98112	5.91974	5.23404	8.12937
NP_942562.2	6.27781	8.84475	5.99586	11.2879	7.17343	6.96316
NP_942563.2	0.0249503	0.188765	0.111739	0.00147173	1.52413e-10	0.0153654
NP_942564.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_942566.1	0.0903872	0.0739245	0.195433	0.158769	0.170923	0.17344
NP_942585.1	0.0219453	0.649537	0.0	0.969061	0.207263	0.21335
NP_942589.3	6.80958	10.8745	11.358	9.59557	10.1421	10.6902
NP_942601.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_942602.2	17.2632	30.0302	28.2995	19.4332	27.781	29.9686
NP_945121.1	0.181963	0.0	0.0	0.0145115	0.0	0.0
NP_945175.1	61.1029	74.9003	75.8336	49.8738	65.6688	65.1665
NP_945195.1	7.58401	0.0636912	5.81145	1.18212	5.19403	1.27447
NP_945196.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_945197.2	0.0	0.0	7.00798e-08	0.0	0.0172986	0.229496
NP_945198.2	0.0266894	0.0	0.0	0.0213278	0.0	0.033701
NP_945200.1	0.0	0.0	0.0	0.0	0.00991517	0.0
NP_945318.2	0.495143	0.422362	0.0074772	6.31195	2.09247	3.12302
NP_945323.1	0.0	0.206464	0.0	0.0	0.0	0.0
NP_950172.1	0.0521443	0.368551	0.20228	0.262695	0.51985	0.196708
NP_950173.1	12.5031	12.6037	15.5578	13.1988	15.194	13.8839
NP_950177.2	2.17483e-10	0.0	0.0	0.0	0.0	0.0
NP_950178.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_950182.1	2.64578	5.29766	3.46709	5.50302	2.81985	4.74237
NP_950184.2	0.0	0.0332125	0.0	0.0	0.0	0.0318242
NP_950186.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_950187.1	0.573241	0.481888	0.446241	0.648628	0.314105	0.53937
NP_950190.2	3.92939	4.41557	5.65543	5.21493	4.92123	4.15755
NP_950193.1	0.945698	2.49088	2.6679	3.51328	2.57953	1.01574
NP_950194.2	17.1847	34.1253	31.4532	26.6751	25.7674	23.8033
NP_950197.1	0.0	0.0	0.0	0.126912	2.05227e-07	0.0
NP_950198.1	9.86149	11.4162	9.19161	8.89024	8.96467	7.68933
NP_950199.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_950200.2	10.8826	12.1453	10.7377	9.99484	9.88069	7.65565
NP_950201.2	0.0	0.0	0.0	0.0316468	0.0	0.0
NP_950243.1	9.27976	6.6337	8.70618	7.53028	7.16706	7.38245
NP_951010.1	0.0306482	0.0	0.0400444	0.0	0.0	0.038735
NP_951012.2	0.517081	1.25769	0.823478	1.92321	1.13708	1.13687
NP_951013.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951014.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951015.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951018.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951019.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951020.1	0.0123201	0.0162998	0.0643794	0.0	0.0608173	0.124045
NP_951021.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_951022.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_951031.2	1.18828	6.31445	5.61177	8.49211	8.68111	7.14751
NP_951062.1	6.08058	4.38199	3.20331	5.12393	1.86159	1.75581
NP_954512.1	121.925	108.14	141.291	140.024	134.174	161.754
NP_954513.2	34.6432	25.9481	38.5925	36.9144	41.6547	41.8888
NP_954514.2	31.2639	20.2778	23.2542	32.6037	24.2589	29.1812
NP_954515.1	9.06851	4.29107	3.81826	9.40581	7.52359	9.02867
NP_954517.1	47.5716	42.6839	44.0648	46.7599	46.8279	44.9436
NP_954520.3	10.1648	10.9514	8.92644	12.3214	15.813	14.7062
NP_954521.1	18.635	24.4519	26.7549	21.1862	31.1137	28.239
NP_954522.1	151.786	140.713	134.315	158.0	148.202	158.376
NP_954524.1	44.9898	55.7079	95.4034	44.4482	116.55	83.1824
NP_954525.2	367.1	199.548	419.327	359.346	330.956	396.633
NP_954526.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954528.2	40.9398	68.3101	62.8031	48.6218	65.0452	63.6316
NP_954531.1	3.12116	2.31709	1.55659	3.42531	2.67806	2.17939
NP_954532.1	7.54538	5.91166	11.4271	6.87729	10.5333	7.47346
NP_954536.1	2.31713	5.64915	5.63726	3.60963	5.37621	4.54306
NP_954540.3	1.69216	4.09384	2.85232	1.76908	3.57811	2.13898
NP_954541.1	2.09312	2.61441	5.84531	1.26301	5.51128	3.96413
NP_954542.1	6.76202	5.43671	8.41892	4.71052	9.08846	7.78753
NP_954543.1	37.7667	49.1801	59.944	39.3053	51.5452	48.1967
NP_954545.1	15.8413	18.0197	22.5227	16.2185	17.0483	17.3764
NP_954546.1	29.4874	36.1652	37.7041	32.8947	26.8807	15.6635
NP_954547.1	94.5615	74.8591	88.3735	84.4548	83.6387	97.533
NP_954549.1	2.24116	0.997305	2.15913	2.87335	4.40433	1.15999
NP_954550.1	33.871	36.4052	33.9648	34.2844	43.3603	40.5317
NP_954551.2	9.92611	18.9513	11.5128	10.2282	12.0968	12.6461
NP_954594.1	9.47505	12.7492	16.6812	12.9548	15.3792	14.7899
NP_954597.2	0.133463	0.0526372	0.594027	0.515529	0.468668	7.45145e-06
NP_954599.2	0.0	0.0	0.0	0.0356318	0.0	0.0
NP_954600.1	51.5075	65.2996	68.5298	60.9767	59.8475	61.0275
NP_954601.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954604.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_954605.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954606.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_954607.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954609.1	0.0	0.0	0.103251	0.0	0.0	0.0
NP_954610.1	0.0711114	0.0	0.0	0.057433	0.101222	0.0
NP_954666.1	18.7979	22.4174	26.3464	17.8782	20.492	18.6571
NP_954667.1	35.7793	40.5065	37.3395	37.5934	37.7067	35.9593
NP_954669.2	32.6462	35.9154	43.375	25.181	32.2566	34.0009
NP_954670.2	17.9422	28.0444	31.2866	24.4587	31.5625	36.1787
NP_954671.1	1.73771	1.21026	3.66888	2.91246	4.27374	2.09025
NP_954677.2	35.2616	56.7072	40.979	38.8617	49.0003	43.6322
NP_954678.1	0.692271	0.819411	0.819833	0.493392	1.53098	0.888837
NP_954691.3	0.439074	0.525839	0.470846	0.522981	0.154522	0.0
NP_954692.2	7.8466	0.0	0.0	0.0	0.0237905	0.042525
NP_954700.1	3.52662	5.77733	0.250198	1.42273	2.85458	3.35011
NP_954703.1	0.0	0.0	0.0708455	0.0	0.0	0.0
NP_954706.1	5.33173	5.89208	4.60808	5.41992	3.65906	4.58536
NP_954707.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954859.1	0.0	0.030556	0.0	0.0	0.0531142	0.295925
NP_954860.1	0.0640701	0.16384	0.0	0.0448659	0.0287885	0.172603
NP_954862.2	0.0	0.0	0.0	0.0	0.0	0.909745
NP_954865.1	130.154	138.895	135.472	131.801	201.078	171.788
NP_954866.2	0.151476	0.285405	0.226172	0.345429	0.137541	0.10917
NP_954887.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_954888.1	33.2065	32.9496	50.2734	33.1191	49.4907	40.6453
NP_954891.1	46.1092	49.7005	52.0682	43.6615	52.42	48.7678
NP_954985.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955005.2	13.0444	10.7639	13.6268	15.4231	9.26601	9.22871
NP_955007.2	0.0	0.0	0.0	0.0	0.024993	0.0
NP_955008.2	2.50506	3.29224	3.14036	3.20087	2.81049	3.36046
NP_955009.1	5.85364	9.38666	7.35221	9.70918	7.48272	8.3028
NP_955010.1	8.09908	20.6689	17.2515	17.4569	21.0771	19.5656
NP_955013.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955014.2	8.06206	7.67071	7.57839	8.52684	9.66699	8.09264
NP_955015.1	3.95638	4.94614	5.46223	5.11323	3.25016	3.87411
NP_955018.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_955020.2	0.503806	1.67696	1.40509	0.936504	1.81435	2.43848
NP_955023.1	0.0	0.0	0.0	0.0	0.0	0.13628
NP_955396.2	0.0	0.0	0.0	0.30554	0.0	0.0
NP_955398.3	0.0	0.0768772	0.0	0.00125123	0.0476248	0.0
NP_955402.1	97.7713	145.593	128.863	95.642	150.916	120.626
NP_955403.2	0.167658	0.116586	0.199871	0.0	0.112289	0.193473
NP_955405.1	13.2383	9.67838	11.7168	12.3774	12.7012	16.3656
NP_955408.1	67.7521	68.2012	97.6262	60.4861	81.0774	96.3901
NP_955410.1	20.9463	23.2832	24.6936	22.716	25.4707	26.9861
NP_955412.1	161.99	176.12	133.902	165.207	139.342	145.711
NP_955414.1	27.7439	20.4287	14.3318	27.553	29.1775	19.5843
NP_955416.1	558.741	707.0	612.142	617.749	695.919	673.918
NP_955417.1	34.8437	90.4782	79.1288	51.3467	84.0885	52.856
NP_955418.1	115.336	110.313	101.392	127.489	105.58	112.052
NP_955419.1	14.2463	16.0098	16.3644	17.1783	16.6581	19.1408
NP_955420.1	43.734	30.2697	39.0036	33.0685	50.6095	43.1735
NP_955421.1	8.66368	7.19715	6.45757	6.38386	4.07622	9.12282
NP_955422.1	14.9883	6.0754	18.0028	12.5093	9.20419	8.48057
NP_955423.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955424.2	0.178914	0.0	0.601858	0.0	0.0	0.322343
NP_955425.2	31.9453	39.1752	32.6104	33.7897	40.7336	37.3631
NP_955428.1	0.0	1.53394	0.461441	0.712357	1.86482	1.58383
NP_955429.1	3.33345	3.87653	4.43396	3.89365	4.98011	4.67746
NP_955430.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_955433.1	3.49817	4.9514	4.37238	4.02376	2.83891	4.34885
NP_955434.1	0.0	1.11677	0.605826	0.0	0.0	0.0
NP_955437.2	32.1884	44.6408	45.4151	42.3438	48.3538	44.6905
NP_955438.2	5.75572	7.3639	7.402	6.49292	10.6787	7.81006
NP_955440.1	12.1637	17.0079	9.11377	10.0332	8.37321	13.3105
NP_955442.1	1.338	0.542256	0.985636	1.22341	0.631443	1.19422
NP_955444.2	52.1439	62.3545	57.9644	49.0579	65.4006	54.881
NP_955454.1	0.672195	0.0	0.0	0.0	0.498259	0.273511
NP_955518.1	4.42374	6.15066	5.5649	3.30378	3.52932	3.72962
NP_955520.1	11.0361	19.0852	21.2759	16.2191	15.9027	20.4514
NP_955750.1	3.96658	3.32024	1.62301	3.40476	2.06249	3.25521
NP_955762.1	2.77045	1.92882	1.68578	3.04231	1.29937	1.31551
NP_955764.1	1.2028	2.03114	1.84169	1.1692	1.32353	1.3979
NP_955765.1	0.0	0.0385345	0.100725	0.225573	0.0290731	0.00182199
NP_955769.1	5.00236	11.0487	9.8392	9.35217	7.55997	6.93515
NP_955770.1	8.0024	16.3557	21.2081	18.2568	18.1552	19.1861
NP_955771.2	0.0494836	0.0	0.0	0.0843394	0.0	0.0410592
NP_955783.1	0.357907	0.846617	5.79155	0.218384	0.824041	1.29313
NP_955784.1	0.0	0.0	0.0	0.0	0.0207079	0.00470994
NP_955788.2	7.26402	11.3314	8.56253	10.0176	10.0536	10.8675
NP_955789.2	207.619	163.199	191.884	208.498	165.228	159.322
NP_955790.1	0.0	0.28945	0.0538534	0.0749674	0.033737	0.0889023
NP_955792.1	11.6047	38.6791	31.8351	11.9589	35.3822	27.1592
NP_955793.1	2.69557	3.08832	5.38061	2.61344	5.30309	4.27276
NP_955794.1	240.577	186.651	331.12	219.805	214.686	231.175
NP_957678.1	17.7747	23.1	24.8328	21.5979	22.3371	22.6638
NP_957679.1	0.118892	0.301453	0.0	0.0	0.0	0.129047
NP_957688.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_957695.1	0.0	0.0	0.0782714	0.0826656	0.0264654	0.0
NP_957707.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_957708.1	40.2818	46.3802	42.1578	33.8613	38.4012	32.1669
NP_957710.2	0.0	0.0811536	0.0	0.0246849	0.0	0.0
NP_958427.1	0.0	0.0	0.422978	0.576127	0.0	0.249458
NP_958428.2	0.0537849	0.013591	0.0	0.0561074	0.0	0.0626176
NP_958742.2	0.0	0.24174	7.17586e-08	0.0675263	0.448891	0.146561
NP_958743.1	0.644471	1.12905	1.83263	1.19241	0.75199	0.759571
NP_958746.1	11.3622	12.7797	14.0018	14.6164	10.5398	10.5387
NP_958748.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958751.2	0.0710364	0.0	0.0	0.0	0.0	0.0
NP_958755.1	0.297502	0.135263	0.335658	0.280084	0.438753	0.374526
NP_958756.1	1.69701	2.47512	2.84308	1.48546	2.1771	1.92051
NP_958758.2	0.101186	0.0	0.0	0.0	0.0432666	0.0949378
NP_958759.2	3.01836	3.06799	3.54095	1.99326	2.8601	2.21917
NP_958761.1	1.427	3.33732	3.90634	2.28802	2.58434	2.80311
NP_958762.2	0.0	0.0	0.249335	0.266383	0.000545716	1.0334e-05
NP_958763.1	0.0592744	0.0819933	0.256052	0.162627	0.325464	0.152102
NP_958764.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958808.1	32.0222	41.3415	33.6275	32.6867	33.016	32.9882
NP_958811.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_958812.3	1.51265	1.24353	2.07346	0.921772	0.910783	0.916066
NP_958813.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_958818.1	1610.87	1415.87	1671.9	1683.23	1920.24	1717.24
NP_958821.1	0.847102	2.10534	5.71813	1.23144	0.535443	7.52146
NP_958822.1	0.0	0.100461	0.345427	0.0	0.214769	0.0615751
NP_958824.2	20.5301	21.304	18.1945	17.7853	18.9016	19.2997
NP_958826.1	0.0	0.0	0.0988744	0.0810446	0.187764	0.103751
NP_958827.1	0.0	0.0	0.0	0.0	0.0	0.087293
NP_958828.1	0.104238	0.0	0.0	0.0986618	0.280699	0.204088
NP_958829.1	1.12989	0.625196	3.21896	0.879386	1.73978	2.43141
NP_958926.1	0.910672	8.43387	0.594607	8.68982	4.50837	8.80615
NP_958927.2	18.6251	23.2443	27.7758	20.7302	20.1285	21.3163
NP_963288.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_963289.3	0.0588721	0.0623226	0.0769093	0.150012	0.199263	0.103718
NP_963854.1	30.0245	31.9198	32.5661	29.5771	28.502	29.9074
NP_963855.2	0.773792	3.98695	3.38498	0.604158	4.70874	3.20693
NP_963856.1	3.80741	2.91482	2.05022	3.13243	2.25322	2.55432
NP_963902.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_963903.2	7.08818	11.3038	13.7431	10.3283	11.04	11.1397
NP_963904.2	0.840949	1.89662	3.30215	0.751348	2.5016	1.92829
NP_963905.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_963909.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_963966.1	0.0	0.0	0.0322792	0.0	0.0164939	0.286774
NP_963999.2	12.8815	19.499	17.5293	18.4623	14.9746	16.9832
NP_964000.2	16.3395	20.3688	19.7072	21.1532	19.6045	17.8082
NP_964001.2	1.12674	1.05117	1.32328	1.41807	1.69683	1.74952
NP_964002.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964003.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964004.1	1.19739	1.43927	1.25229	1.4726	1.0445	0.884751
NP_964005.2	0.0	0.0	0.0109802	0.0	0.0	0.0130367
NP_964006.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_964007.2	0.0	0.0	0.122613	0.026996	0.0	0.0
NP_964008.2	0.0	11.8986	19.393	9.73113	10.713	14.0931
NP_973717.1	19.1819	23.0696	14.2763	20.9395	24.8083	26.0692
NP_973719.1	0.87626	1.64166	0.730588	0.626672	0.924954	0.987663
NP_973720.2	21.4393	27.6872	25.5892	26.0118	26.5047	26.9705
NP_973721.1	0.0	0.0308231	0.0320292	0.0281688	0.255446	0.0
NP_976065.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_976077.2	11.7753	3.18335	16.8589	12.4412	0.782261	0.339463
NP_976078.1	0.0	0.0533712	0.33015	0.145805	0.174691	0.277675
NP_976080.1	158.646	131.981	176.753	164.554	189.433	181.858
NP_976085.1	0.108054	0.0	0.154374	0.0	0.211789	0.154117
NP_976220.2	0.0	0.00276945	0.0	0.0	0.0	0.0
NP_981933.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_981954.2	0.0545655	0.168725	0.205234	0.0910167	0.169194	0.144664
NP_981955.1	114.745	76.6691	127.349	111.061	114.065	88.9163
NP_982296.2	14.6493	3.2073	41.3295	15.5556	50.2859	13.9822
NP_987074.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_987075.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_987076.2	0.0	0.0	0.0	0.312058	4.62642e-06	0.0
NP_987077.1	0.562894	0.246678	0.0	1.20081	0.0	0.0
NP_987103.1	19.8964	21.2868	21.8718	17.4237	18.884	14.5484
NP_987104.1	25.6754	32.6352	65.7798	26.0349	42.2496	47.0411
NP_988843.3	0.0	0.0	0.0	0.0	0.0	0.0
NP_988991.1	0.0583668	0.0	0.0	0.0	0.0	0.0
NP_991338.1	0.0462384	0.0	0.0	0.0742445	0.0	0.0
NP_991352.2	0.0606309	0.09521	0.0821025	0.0934781	0.0904613	0.0767911
NP_991364.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_991379.3	0.145812	0.183931	0.1502	0.123203	0.108367	0.0982293
NP_991388.2	0.669626	1.10578	0.85295	0.934221	0.815143	0.611621
NP_991389.1	1.13093	1.14796	1.03077	1.51885	0.983136	1.04288
NP_991391.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_991392.1	0.271361	0.470479	0.775502	0.351562	0.167565	0.405989
NP_995316.2	0.0	0.0	0.0	0.0	0.0	0.0689841
NP_996257.1	140.357	131.785	139.493	91.2581	123.083	116.205
NP_996258.1	0.0666554	0.0437859	0.0870924	0.106698	0.146571	0.0431971
NP_996260.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996552.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996558.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_996559.1	0.0	0.0	0.0	0.0	0.0	0.0
