ensemble_a,ensemble_b,overlap_coefficient
55,59,1.0000000000000000E+000
55,60,8.9759036144578308E-001
55,61,1.0000000000000000E+000
55,63,1.0000000000000000E+000
55,65,1.0000000000000000E+000
55,66,1.0000000000000000E+000
55,67,1.0000000000000000E+000
55,68,9.3750000000000000E-001
55,69,1.0000000000000000E+000
55,71,1.0000000000000000E+000
55,72,1.0000000000000000E+000
55,73,1.0000000000000000E+000
55,74,1.0000000000000000E+000
55,75,1.0000000000000000E+000
55,76,1.0000000000000000E+000
55,77,1.0000000000000000E+000
55,78,1.0000000000000000E+000
55,79,8.6792452830188682E-001
55,80,1.0000000000000000E+000
55,81,1.0000000000000000E+000
55,82,1.0000000000000000E+000
56,60,1.0000000000000000E+000
56,72,1.0000000000000000E+000
56,76,1.0000000000000000E+000
58,60,1.0000000000000000E+000
58,69,6.2500000000000000E-002
58,71,1.2500000000000000E-001
58,74,6.2500000000000000E-002
58,76,1.0000000000000000E+000
59,60,1.0000000000000000E+000
59,73,5.0000000000000000E-001
59,76,1.0000000000000000E+000
60,67,1.0000000000000000E+000
60,68,1.0000000000000000E+000
60,69,1.0000000000000000E+000
60,71,1.0000000000000000E+000
60,72,1.0000000000000000E+000
60,73,1.0000000000000000E+000
60,74,1.0000000000000000E+000
60,75,7.5000000000000000E-001
60,76,8.9759036144578308E-001
60,77,1.0000000000000000E+000
60,78,4.3750000000000000E-001
60,79,1.0000000000000000E+000
60,80,1.0000000000000000E+000
61,66,5.0000000000000000E-001
61,76,1.0000000000000000E+000
63,76,1.0000000000000000E+000
65,75,1.8750000000000000E-001
65,76,1.0000000000000000E+000
65,78,3.7500000000000000E-001
66,76,1.0000000000000000E+000
67,76,1.0000000000000000E+000
67,79,8.1250000000000000E-001
68,76,9.3750000000000000E-001
68,77,1.2500000000000000E-001
68,80,6.2500000000000000E-002
69,71,2.5000000000000000E-001
69,76,1.0000000000000000E+000
71,76,1.0000000000000000E+000
72,75,2.5000000000000000E-001
72,76,1.0000000000000000E+000
72,78,1.2500000000000000E-001
73,76,1.0000000000000000E+000
74,76,1.0000000000000000E+000
75,76,1.0000000000000000E+000
75,78,5.6250000000000000E-001
76,77,1.0000000000000000E+000
76,78,9.3750000000000000E-001
76,79,8.6792452830188682E-001
76,80,1.0000000000000000E+000
76,81,1.0000000000000000E+000
76,82,1.0000000000000000E+000

